X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion , P5AncestryProportion , P6AncestryProportion , P7AncestryProportion , P8AncestryProportion
390 , 0.047619 , 0.333333 , 0.0 , 0.047619 , 0.0 , 0.0 , 0.0 , 0.571429
391 , 0.0 , 0.230769 , 0.0 , 0.0769231 , 0.0769231 , 0.0 , 0.0769231 , 0.538462
392 , 0.125 , 0.3125 , 0.0625 , 0.125 , 0.0 , 0.0 , 0.1875 , 0.1875
393 , 0.0357143 , 0.5 , 0.107143 , 0.0 , 0.25 , 0.0 , 0.0 , 0.107143
394 , 0.0555556 , 0.277778 , 0.0555556 , 0.333333 , 0.0 , 0.277778 , 0.0 , 0.0
395 , 0.15 , 0.25 , 0.1 , 0.0 , 0.0 , 0.05 , 0.1 , 0.35
396 , 0.103448 , 0.517241 , 0.137931 , 0.103448 , 0.0 , 0.0 , 0.0 , 0.137931
397 , 0.333333 , 0.333333 , 0.111111 , 0.0 , 0.0 , 0.111111 , 0.111111 , 0.0
398 , 0.0 , 0.722222 , 0.0 , 0.0555556 , 0.0 , 0.0 , 0.0 , 0.222222
399 , 0.0625 , 0.3125 , 0.25 , 0.0625 , 0.0 , 0.125 , 0.125 , 0.0625
400 , 0.0833333 , 0.25 , 0.0416667 , 0.0833333 , 0.0 , 0.166667 , 0.0833333 , 0.291667
401 , 0.136364 , 0.363636 , 0.318182 , 0.0 , 0.0 , 0.0454545 , 0.0454545 , 0.0909091
402 , 0.05 , 0.35 , 0.0 , 0.05 , 0.35 , 0.05 , 0.0 , 0.15
403 , 0.0 , 0.40625 , 0.15625 , 0.03125 , 0.0 , 0.0625 , 0.15625 , 0.1875
404 , 0.15625 , 0.21875 , 0.1875 , 0.0625 , 0.0 , 0.15625 , 0.03125 , 0.1875
405 , 0.047619 , 0.285714 , 0.142857 , 0.0952381 , 0.0 , 0.0 , 0.142857 , 0.285714
406 , 0.0909091 , 0.227273 , 0.0454545 , 0.136364 , 0.0 , 0.181818 , 0.227273 , 0.0909091
407 , 0.230769 , 0.230769 , 0.0 , 0.0769231 , 0.0769231 , 0.0 , 0.307692 , 0.0769231
408 , 0.0689655 , 0.172414 , 0.275862 , 0.0689655 , 0.0 , 0.241379 , 0.0 , 0.172414
409 , 0.0 , 0.210526 , 0.263158 , 0.105263 , 0.0 , 0.0526316 , 0.0 , 0.368421
410 , 0.0344828 , 0.241379 , 0.172414 , 0.0689655 , 0.0 , 0.0689655 , 0.0689655 , 0.344828
411 , 0.0833333 , 0.166667 , 0.0 , 0.0833333 , 0.0 , 0.333333 , 0.0 , 0.333333
412 , 0.0 , 0.4 , 0.0 , 0.0 , 0.0 , 0.2 , 0.0 , 0.4
413 , 0.214286 , 0.107143 , 0.0714286 , 0.0 , 0.0 , 0.178571 , 0.0 , 0.428571
414 , 0.153846 , 0.230769 , 0.0 , 0.0769231 , 0.0 , 0.0384615 , 0.0769231 , 0.423077
415 , 0.0 , 0.166667 , 0.0555556 , 0.0 , 0.0 , 0.166667 , 0.166667 , 0.444444
416 , 0.0 , 0.333333 , 0.0833333 , 0.0833333 , 0.0 , 0.166667 , 0.0 , 0.333333
417 , 0.0555556 , 0.0555556 , 0.111111 , 0.0 , 0.222222 , 0.0555556 , 0.222222 , 0.277778
418 , 0.0714286 , 0.285714 , 0.0714286 , 0.0714286 , 0.0 , 0.285714 , 0.0 , 0.214286
419 , 0.0769231 , 0.0769231 , 0.0 , 0.230769 , 0.0 , 0.0 , 0.307692 , 0.307692
420 , 0.217391 , 0.304348 , 0.0869565 , 0.0434783 , 0.0 , 0.0 , 0.130435 , 0.217391
421 , 0.125 , 0.4375 , 0.0 , 0.0 , 0.0 , 0.125 , 0.25 , 0.0625
422 , 0.111111 , 0.444444 , 0.111111 , 0.0555556 , 0.0 , 0.111111 , 0.0 , 0.166667
423 , 0.12 , 0.4 , 0.0 , 0.04 , 0.04 , 0.12 , 0.12 , 0.16
424 , 0.0769231 , 0.307692 , 0.0769231 , 0.0 , 0.0769231 , 0.0769231 , 0.153846 , 0.230769
425 , 0.272727 , 0.272727 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.272727 , 0.0909091
426 , 0.117647 , 0.411765 , 0.0588235 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.352941
427 , 0.117647 , 0.235294 , 0.0588235 , 0.0 , 0.0 , 0.235294 , 0.0 , 0.352941
428 , 0.0952381 , 0.190476 , 0.142857 , 0.190476 , 0.0 , 0.142857 , 0.0 , 0.238095
429 , 0.0555556 , 0.277778 , 0.0555556 , 0.0555556 , 0.0 , 0.222222 , 0.333333 , 0.0
430 , 0.105263 , 0.210526 , 0.0 , 0.0 , 0.0 , 0.157895 , 0.0 , 0.526316
431 , 0.05 , 0.3 , 0.05 , 0.2 , 0.0 , 0.15 , 0.0 , 0.25
432 , 0.117647 , 0.352941 , 0.0 , 0.0588235 , 0.0 , 0.0 , 0.0 , 0.470588
433 , 0.230769 , 0.230769 , 0.0769231 , 0.0 , 0.0 , 0.0769231 , 0.384615 , 0.0
434 , 0.25 , 0.15 , 0.05 , 0.1 , 0.0 , 0.0 , 0.1 , 0.35
435 , 0.0555556 , 0.555556 , 0.0555556 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333333
436 , 0.294118 , 0.117647 , 0.0 , 0.117647 , 0.0 , 0.0588235 , 0.176471 , 0.235294
437 , 0.0952381 , 0.285714 , 0.0952381 , 0.047619 , 0.190476 , 0.0952381 , 0.047619 , 0.142857
438 , 0.230769 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.230769 , 0.0 , 0.307692
439 , 0.030303 , 0.151515 , 0.121212 , 0.121212 , 0.0606061 , 0.121212 , 0.0909091 , 0.30303
440 , 0.0 , 0.166667 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.666667
441 , 0.2 , 0.266667 , 0.0666667 , 0.0 , 0.133333 , 0.0 , 0.0666667 , 0.266667
442 , 0.0 , 0.176471 , 0.117647 , 0.0 , 0.411765 , 0.0588235 , 0.176471 , 0.0588235
443 , 0.0 , 0.461538 , 0.0 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.307692
444 , 0.117647 , 0.588235 , 0.0 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.235294
445 , 0.117647 , 0.235294 , 0.176471 , 0.117647 , 0.0 , 0.0588235 , 0.0588235 , 0.235294
446 , 0.0333333 , 0.533333 , 0.0333333 , 0.0 , 0.0 , 0.0333333 , 0.0333333 , 0.333333
447 , 0.133333 , 0.266667 , 0.266667 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.266667
448 , 0.222222 , 0.111111 , 0.111111 , 0.111111 , 0.0 , 0.0 , 0.0 , 0.444444
449 , 0.0 , 0.444444 , 0.0 , 0.222222 , 0.0 , 0.0 , 0.0 , 0.333333
450 , 0.0 , 0.181818 , 0.272727 , 0.0 , 0.0 , 0.363636 , 0.0909091 , 0.0909091
451 , 0.166667 , 0.5 , 0.0 , 0.0 , 0.0 , 0.25 , 0.0 , 0.0833333
452 , 0.166667 , 0.583333 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.0833333
453 , 0.142857 , 0.142857 , 0.428571 , 0.0 , 0.0 , 0.285714 , 0.0 , 0.0
454 , 0.0 , 0.238095 , 0.0952381 , 0.0952381 , 0.0 , 0.0952381 , 0.0 , 0.47619
455 , 0.0666667 , 0.333333 , 0.0 , 0.0666667 , 0.0 , 0.0 , 0.333333 , 0.2
456 , 0.0 , 0.285714 , 0.0952381 , 0.0 , 0.0 , 0.285714 , 0.0952381 , 0.238095
457 , 0.0 , 0.25 , 0.0625 , 0.25 , 0.0 , 0.1875 , 0.0625 , 0.1875
458 , 0.166667 , 0.333333 , 0.0 , 0.0 , 0.0833333 , 0.166667 , 0.0416667 , 0.208333
459 , 0.166667 , 0.1 , 0.233333 , 0.166667 , 0.0 , 0.1 , 0.0666667 , 0.166667
460 , 0.0833333 , 0.333333 , 0.0833333 , 0.0833333 , 0.0 , 0.0833333 , 0.0833333 , 0.25
461 , 0.153846 , 0.307692 , 0.0 , 0.0384615 , 0.0 , 0.0769231 , 0.0384615 , 0.384615
462 , 0.111111 , 0.222222 , 0.166667 , 0.222222 , 0.0 , 0.0555556 , 0.0555556 , 0.166667
463 , 0.0434783 , 0.26087 , 0.0 , 0.130435 , 0.0869565 , 0.173913 , 0.0 , 0.304348
464 , 0.222222 , 0.333333 , 0.111111 , 0.111111 , 0.0 , 0.0 , 0.0 , 0.222222
465 , 0.0 , 0.384615 , 0.0 , 0.153846 , 0.0 , 0.0769231 , 0.384615 , 0.0
466 , 0.181818 , 0.181818 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.181818 , 0.363636
467 , 0.0555556 , 0.555556 , 0.0 , 0.0555556 , 0.0 , 0.166667 , 0.0555556 , 0.111111
468 , 0.210526 , 0.421053 , 0.0 , 0.0526316 , 0.0 , 0.0 , 0.210526 , 0.105263
469 , 0.0 , 0.0 , 0.214286 , 0.142857 , 0.0 , 0.0714286 , 0.142857 , 0.428571
470 , 0.0769231 , 0.307692 , 0.0 , 0.153846 , 0.0 , 0.230769 , 0.0769231 , 0.153846
471 , 0.176471 , 0.117647 , 0.0 , 0.0588235 , 0.0 , 0.411765 , 0.0 , 0.235294
472 , 0.0555556 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.222222 , 0.0 , 0.555556
473 , 0.0967742 , 0.16129 , 0.0 , 0.0322581 , 0.0967742 , 0.129032 , 0.16129 , 0.322581
474 , 0.307692 , 0.461538 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.230769
475 , 0.0357143 , 0.392857 , 0.0357143 , 0.107143 , 0.0 , 0.0 , 0.0357143 , 0.392857
476 , 0.0588235 , 0.470588 , 0.0588235 , 0.0 , 0.0 , 0.0588235 , 0.235294 , 0.117647
477 , 0.0 , 0.0555556 , 0.0555556 , 0.0 , 0.0555556 , 0.166667 , 0.222222 , 0.444444
478 , 0.0714286 , 0.214286 , 0.0 , 0.0 , 0.0714286 , 0.142857 , 0.0 , 0.5
479 , 0.0526316 , 0.105263 , 0.0 , 0.105263 , 0.0 , 0.0526316 , 0.210526 , 0.473684
480 , 0.0 , 0.0666667 , 0.2 , 0.0 , 0.0 , 0.333333 , 0.0 , 0.4
481 , 0.2 , 0.466667 , 0.0666667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.266667
482 , 0.0384615 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.230769 , 0.0769231 , 0.423077
483 , 0.0 , 0.363636 , 0.0909091 , 0.0454545 , 0.0 , 0.136364 , 0.0 , 0.363636
484 , 0.16129 , 0.16129 , 0.0967742 , 0.0967742 , 0.0 , 0.193548 , 0.0 , 0.290323
485 , 0.352941 , 0.411765 , 0.0 , 0.117647 , 0.0 , 0.0 , 0.117647 , 0.0
486 , 0.15625 , 0.3125 , 0.0625 , 0.1875 , 0.0 , 0.0625 , 0.1875 , 0.03125
487 , 0.125 , 0.25 , 0.208333 , 0.0833333 , 0.0 , 0.0 , 0.0833333 , 0.25
488 , 0.0 , 0.3125 , 0.125 , 0.0625 , 0.0 , 0.0 , 0.0 , 0.5
489 , 0.5 , 0.166667 , 0.0 , 0.0 , 0.166667 , 0.166667 , 0.0 , 0.0
490 , 0.0 , 0.454545 , 0.181818 , 0.0909091 , 0.0 , 0.136364 , 0.0454545 , 0.0909091
491 , 0.0 , 0.181818 , 0.0 , 0.0909091 , 0.0 , 0.363636 , 0.181818 , 0.181818
492 , 0.15 , 0.15 , 0.0 , 0.15 , 0.0 , 0.05 , 0.2 , 0.3
493 , 0.333333 , 0.222222 , 0.111111 , 0.222222 , 0.0 , 0.0 , 0.111111 , 0.0
494 , 0.117647 , 0.411765 , 0.235294 , 0.0588235 , 0.0 , 0.0588235 , 0.117647 , 0.0
495 , 0.235294 , 0.0588235 , 0.176471 , 0.0588235 , 0.0 , 0.117647 , 0.0 , 0.352941
496 , 0.0 , 0.15 , 0.2 , 0.0 , 0.0 , 0.0 , 0.05 , 0.6
497 , 0.0625 , 0.3125 , 0.125 , 0.0625 , 0.125 , 0.0 , 0.0625 , 0.25
498 , 0.142857 , 0.357143 , 0.0 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.428571
499 , 0.181818 , 0.318182 , 0.0 , 0.0 , 0.0909091 , 0.0909091 , 0.0454545 , 0.272727
500 , 0.1 , 0.1 , 0.0 , 0.0 , 0.0 , 0.3 , 0.0 , 0.5
501 , 0.233333 , 0.333333 , 0.0666667 , 0.1 , 0.0 , 0.0666667 , 0.0 , 0.2
502 , 0.05 , 0.35 , 0.0 , 0.0 , 0.0 , 0.2 , 0.2 , 0.2
503 , 0.0416667 , 0.416667 , 0.0833333 , 0.0416667 , 0.0 , 0.0 , 0.125 , 0.291667
504 , 0.142857 , 0.285714 , 0.214286 , 0.0 , 0.142857 , 0.0714286 , 0.0 , 0.142857
505 , 0.227273 , 0.318182 , 0.0 , 0.0454545 , 0.0 , 0.0909091 , 0.136364 , 0.181818
506 , 0.4 , 0.2 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0 , 0.2
507 , 0.0 , 0.25 , 0.0 , 0.0 , 0.0 , 0.125 , 0.0 , 0.625
508 , 0.181818 , 0.0 , 0.0909091 , 0.0909091 , 0.272727 , 0.0454545 , 0.0 , 0.318182
509 , 0.111111 , 0.444444 , 0.0 , 0.111111 , 0.111111 , 0.0 , 0.222222 , 0.0
510 , 0.125 , 0.3125 , 0.0 , 0.125 , 0.0 , 0.3125 , 0.0 , 0.125
511 , 0.259259 , 0.259259 , 0.037037 , 0.0 , 0.037037 , 0.0740741 , 0.111111 , 0.222222
512 , 0.0967742 , 0.258065 , 0.16129 , 0.225806 , 0.0 , 0.0322581 , 0.0 , 0.225806
513 , 0.0588235 , 0.117647 , 0.0 , 0.352941 , 0.0 , 0.0 , 0.0588235 , 0.411765
514 , 0.0588235 , 0.235294 , 0.117647 , 0.0588235 , 0.0 , 0.117647 , 0.117647 , 0.294118
515 , 0.117647 , 0.235294 , 0.0 , 0.235294 , 0.0 , 0.0 , 0.0 , 0.411765
516 , 0.25 , 0.416667 , 0.0833333 , 0.166667 , 0.0 , 0.0 , 0.0833333 , 0.0
517 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0625 , 0.4375
518 , 0.0769231 , 0.384615 , 0.0769231 , 0.0769231 , 0.0 , 0.153846 , 0.153846 , 0.0769231
519 , 0.0 , 0.25 , 0.0 , 0.0625 , 0.0625 , 0.0625 , 0.125 , 0.4375
520 , 0.0 , 0.0555556 , 0.333333 , 0.0 , 0.0 , 0.222222 , 0.0 , 0.388889
521 , 0.0625 , 0.25 , 0.0 , 0.0 , 0.0625 , 0.1875 , 0.1875 , 0.25
522 , 0.111111 , 0.555556 , 0.0555556 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.111111
523 , 0.105263 , 0.315789 , 0.105263 , 0.210526 , 0.0 , 0.0 , 0.0 , 0.263158
524 , 0.0 , 0.5 , 0.0833333 , 0.0833333 , 0.0 , 0.0833333 , 0.0833333 , 0.166667
525 , 0.0434783 , 0.217391 , 0.173913 , 0.0869565 , 0.0 , 0.0869565 , 0.0869565 , 0.304348
526 , 0.285714 , 0.142857 , 0.0714286 , 0.0 , 0.0 , 0.214286 , 0.214286 , 0.0714286
527 , 0.0 , 0.380952 , 0.0952381 , 0.0952381 , 0.285714 , 0.0952381 , 0.0 , 0.047619
528 , 0.0 , 0.222222 , 0.0 , 0.111111 , 0.0 , 0.111111 , 0.222222 , 0.333333
529 , 0.130435 , 0.304348 , 0.0 , 0.0434783 , 0.0869565 , 0.130435 , 0.173913 , 0.130435
530 , 0.0555556 , 0.111111 , 0.0555556 , 0.222222 , 0.111111 , 0.0 , 0.0 , 0.444444
531 , 0.0769231 , 0.230769 , 0.0769231 , 0.0 , 0.0 , 0.0 , 0.0769231 , 0.538462
532 , 0.352941 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.294118 , 0.352941
533 , 0.2 , 0.3 , 0.0 , 0.0 , 0.3 , 0.0 , 0.0 , 0.2
534 , 0.0833333 , 0.5 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.166667 , 0.166667
535 , 0.04 , 0.2 , 0.0 , 0.0 , 0.0 , 0.04 , 0.08 , 0.64
536 , 0.0909091 , 0.363636 , 0.0 , 0.0 , 0.181818 , 0.136364 , 0.0 , 0.227273
537 , 0.272727 , 0.181818 , 0.0 , 0.0909091 , 0.0 , 0.363636 , 0.0 , 0.0909091
538 , 0.130435 , 0.434783 , 0.0434783 , 0.0434783 , 0.0 , 0.130435 , 0.0434783 , 0.173913
539 , 0.352941 , 0.0 , 0.235294 , 0.0 , 0.0 , 0.117647 , 0.0588235 , 0.235294
540 , 0.142857 , 0.285714 , 0.0 , 0.142857 , 0.0 , 0.047619 , 0.333333 , 0.047619
541 , 0.166667 , 0.375 , 0.0 , 0.0416667 , 0.0 , 0.125 , 0.166667 , 0.125
542 , 0.173913 , 0.478261 , 0.0 , 0.0 , 0.0 , 0.0434783 , 0.130435 , 0.173913
543 , 0.352941 , 0.294118 , 0.0 , 0.0588235 , 0.0 , 0.0 , 0.0588235 , 0.235294
544 , 0.0 , 0.0 , 0.0 , 0.125 , 0.0 , 0.25 , 0.25 , 0.375
545 , 0.0555556 , 0.111111 , 0.0555556 , 0.0 , 0.388889 , 0.111111 , 0.222222 , 0.0555556
546 , 0.0 , 0.428571 , 0.0 , 0.0 , 0.0 , 0.357143 , 0.0 , 0.214286
547 , 0.04 , 0.44 , 0.04 , 0.16 , 0.0 , 0.04 , 0.16 , 0.12
548 , 0.181818 , 0.181818 , 0.0 , 0.0 , 0.0 , 0.181818 , 0.272727 , 0.181818
549 , 0.333333 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.0 , 0.133333 , 0.466667
550 , 0.105263 , 0.0 , 0.210526 , 0.0 , 0.0 , 0.157895 , 0.0 , 0.526316
551 , 0.2 , 0.1 , 0.2 , 0.0 , 0.0 , 0.1 , 0.0 , 0.4
552 , 0.0714286 , 0.142857 , 0.0714286 , 0.0 , 0.0 , 0.214286 , 0.142857 , 0.357143
553 , 0.111111 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.0 , 0.222222
554 , 0.25 , 0.0 , 0.1 , 0.35 , 0.0 , 0.0 , 0.0 , 0.3
555 , 0.0588235 , 0.176471 , 0.352941 , 0.0 , 0.0 , 0.176471 , 0.0588235 , 0.176471
556 , 0.0714286 , 0.357143 , 0.142857 , 0.0714286 , 0.0 , 0.214286 , 0.0 , 0.142857
557 , 0.0714286 , 0.285714 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.0 , 0.571429
558 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.133333 , 0.2 , 0.533333
559 , 0.0 , 0.428571 , 0.0714286 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.428571
560 , 0.0526316 , 0.157895 , 0.263158 , 0.0 , 0.0 , 0.105263 , 0.157895 , 0.263158
561 , 0.0 , 0.263158 , 0.315789 , 0.0 , 0.0 , 0.0526316 , 0.105263 , 0.263158
562 , 0.25 , 0.3125 , 0.0625 , 0.0625 , 0.0 , 0.1875 , 0.0 , 0.125
563 , 0.105263 , 0.315789 , 0.210526 , 0.157895 , 0.0 , 0.157895 , 0.0 , 0.0526316
564 , 0.0 , 0.2 , 0.266667 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.4
565 , 0.333333 , 0.047619 , 0.0 , 0.0 , 0.0952381 , 0.142857 , 0.047619 , 0.333333
566 , 0.0416667 , 0.208333 , 0.0833333 , 0.0833333 , 0.0 , 0.0 , 0.166667 , 0.416667
567 , 0.133333 , 0.533333 , 0.0 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.2
568 , 0.181818 , 0.363636 , 0.0 , 0.0 , 0.272727 , 0.0 , 0.181818 , 0.0
569 , 0.0 , 0.391304 , 0.173913 , 0.0434783 , 0.0 , 0.0869565 , 0.217391 , 0.0869565
570 , 0.0416667 , 0.291667 , 0.166667 , 0.0416667 , 0.0 , 0.0 , 0.125 , 0.333333
571 , 0.166667 , 0.388889 , 0.0555556 , 0.0555556 , 0.0 , 0.0 , 0.166667 , 0.166667
572 , 0.190476 , 0.142857 , 0.0952381 , 0.0952381 , 0.047619 , 0.142857 , 0.0 , 0.285714
573 , 0.142857 , 0.285714 , 0.0 , 0.214286 , 0.0 , 0.0 , 0.0714286 , 0.285714
574 , 0.0 , 0.0909091 , 0.272727 , 0.0 , 0.0909091 , 0.181818 , 0.181818 , 0.181818
575 , 0.16 , 0.28 , 0.0 , 0.16 , 0.04 , 0.08 , 0.08 , 0.2
576 , 0.176471 , 0.176471 , 0.0588235 , 0.0588235 , 0.0588235 , 0.0 , 0.0 , 0.470588
577 , 0.047619 , 0.190476 , 0.0952381 , 0.047619 , 0.0 , 0.47619 , 0.0952381 , 0.047619
578 , 0.2 , 0.2 , 0.05 , 0.1 , 0.0 , 0.1 , 0.1 , 0.25
579 , 0.2 , 0.0 , 0.1 , 0.2 , 0.1 , 0.1 , 0.0 , 0.3
580 , 0.125 , 0.375 , 0.0625 , 0.0 , 0.0 , 0.1875 , 0.0625 , 0.1875
581 , 0.0 , 0.357143 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.5
582 , 0.222222 , 0.166667 , 0.0 , 0.0555556 , 0.0 , 0.0 , 0.0 , 0.555556
583 , 0.157895 , 0.157895 , 0.368421 , 0.0 , 0.0 , 0.0 , 0.105263 , 0.210526
584 , 0.0588235 , 0.411765 , 0.0 , 0.0 , 0.0 , 0.0588235 , 0.294118 , 0.176471
585 , 0.0869565 , 0.26087 , 0.0434783 , 0.0869565 , 0.0 , 0.217391 , 0.26087 , 0.0434783
586 , 0.153846 , 0.0769231 , 0.230769 , 0.153846 , 0.0 , 0.0769231 , 0.0 , 0.307692
587 , 0.266667 , 0.133333 , 0.0 , 0.2 , 0.0 , 0.133333 , 0.0 , 0.266667
588 , 0.0625 , 0.375 , 0.1875 , 0.0 , 0.0 , 0.0 , 0.25 , 0.125
589 , 0.0 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , 0.666667
590 , 0.157895 , 0.421053 , 0.0 , 0.105263 , 0.0 , 0.105263 , 0.0526316 , 0.157895
591 , 0.266667 , 0.333333 , 0.0 , 0.0 , 0.0666667 , 0.133333 , 0.0 , 0.2
592 , 0.173913 , 0.347826 , 0.217391 , 0.0434783 , 0.0 , 0.130435 , 0.0 , 0.0869565
593 , 0.133333 , 0.0 , 0.0666667 , 0.2 , 0.0 , 0.0666667 , 0.0666667 , 0.466667
594 , 0.0 , 0.375 , 0.25 , 0.25 , 0.0 , 0.125 , 0.0 , 0.0
595 , 0.291667 , 0.166667 , 0.0 , 0.25 , 0.0 , 0.166667 , 0.125 , 0.0
596 , 0.166667 , 0.444444 , 0.0 , 0.0555556 , 0.111111 , 0.0 , 0.0 , 0.222222
597 , 0.0 , 0.315789 , 0.263158 , 0.0526316 , 0.0 , 0.0 , 0.0 , 0.368421
598 , 0.375 , 0.25 , 0.0 , 0.125 , 0.0 , 0.0 , 0.0 , 0.25
599 , 0.227273 , 0.181818 , 0.0909091 , 0.0 , 0.0 , 0.0454545 , 0.181818 , 0.272727
600 , 0.230769 , 0.307692 , 0.153846 , 0.0 , 0.0 , 0.0769231 , 0.0 , 0.230769
601 , 0.0384615 , 0.307692 , 0.230769 , 0.115385 , 0.0769231 , 0.0 , 0.0 , 0.230769
602 , 0.117647 , 0.352941 , 0.117647 , 0.117647 , 0.0 , 0.0588235 , 0.0588235 , 0.176471
603 , 0.25 , 0.142857 , 0.25 , 0.0357143 , 0.0 , 0.0357143 , 0.0357143 , 0.25
604 , 0.214286 , 0.321429 , 0.0357143 , 0.0357143 , 0.0 , 0.0 , 0.0357143 , 0.357143
605 , 0.133333 , 0.2 , 0.0666667 , 0.0666667 , 0.0 , 0.0 , 0.133333 , 0.4
606 , 0.0 , 0.375 , 0.0 , 0.0 , 0.0 , 0.125 , 0.0 , 0.5
607 , 0.0666667 , 0.6 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.266667
608 , 0.111111 , 0.37037 , 0.0 , 0.148148 , 0.0 , 0.037037 , 0.148148 , 0.185185
609 , 0.0 , 0.263158 , 0.210526 , 0.105263 , 0.0 , 0.157895 , 0.105263 , 0.157895
610 , 0.181818 , 0.272727 , 0.0909091 , 0.0909091 , 0.0 , 0.0454545 , 0.136364 , 0.181818
611 , 0.05 , 0.15 , 0.1 , 0.2 , 0.0 , 0.1 , 0.1 , 0.3
612 , 0.136364 , 0.318182 , 0.0 , 0.0454545 , 0.0 , 0.0454545 , 0.318182 , 0.136364
613 , 0.0666667 , 0.533333 , 0.0 , 0.0666667 , 0.0666667 , 0.0 , 0.0 , 0.266667
614 , 0.263158 , 0.421053 , 0.0526316 , 0.0 , 0.0 , 0.0 , 0.105263 , 0.157895
615 , 0.111111 , 0.444444 , 0.0555556 , 0.0555556 , 0.0555556 , 0.0555556 , 0.0555556 , 0.166667
616 , 0.235294 , 0.235294 , 0.0588235 , 0.0588235 , 0.0 , 0.117647 , 0.117647 , 0.176471
617 , 0.222222 , 0.277778 , 0.0555556 , 0.0555556 , 0.0 , 0.277778 , 0.0 , 0.111111
618 , 0.0 , 0.26087 , 0.0434783 , 0.130435 , 0.0434783 , 0.217391 , 0.0869565 , 0.217391
619 , 0.0666667 , 0.4 , 0.0 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.4
620 , 0.35 , 0.15 , 0.1 , 0.0 , 0.0 , 0.15 , 0.0 , 0.25
621 , 0.277778 , 0.0555556 , 0.0555556 , 0.0 , 0.0 , 0.277778 , 0.0555556 , 0.277778
622 , 0.266667 , 0.4 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333333
623 , 0.3 , 0.2 , 0.0 , 0.0 , 0.0 , 0.15 , 0.15 , 0.2
624 , 0.235294 , 0.352941 , 0.117647 , 0.235294 , 0.0 , 0.0588235 , 0.0 , 0.0
625 , 0.0416667 , 0.375 , 0.208333 , 0.0 , 0.0 , 0.208333 , 0.0 , 0.166667
626 , 0.0454545 , 0.363636 , 0.0 , 0.136364 , 0.0 , 0.0909091 , 0.0909091 , 0.272727
627 , 0.0666667 , 0.2 , 0.0666667 , 0.266667 , 0.0 , 0.133333 , 0.0 , 0.266667
628 , 0.047619 , 0.52381 , 0.142857 , 0.0 , 0.047619 , 0.047619 , 0.0 , 0.190476
629 , 0.0769231 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0769231 , 0.615385
630 , 0.0 , 0.538462 , 0.0 , 0.0769231 , 0.153846 , 0.0769231 , 0.0 , 0.153846
631 , 0.571429 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.285714
632 , 0.0285714 , 0.628571 , 0.142857 , 0.0571429 , 0.0 , 0.0 , 0.0571429 , 0.0857143
633 , 0.0 , 0.285714 , 0.0 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.571429
634 , 0.0 , 0.190476 , 0.0 , 0.0952381 , 0.0 , 0.047619 , 0.0 , 0.666667
635 , 0.0625 , 0.375 , 0.375 , 0.0 , 0.0625 , 0.0 , 0.0 , 0.125
636 , 0.1875 , 0.1875 , 0.0 , 0.0625 , 0.0 , 0.25 , 0.0625 , 0.25
637 , 0.125 , 0.3125 , 0.0625 , 0.0625 , 0.0 , 0.125 , 0.125 , 0.1875
638 , 0.210526 , 0.421053 , 0.0 , 0.0 , 0.0 , 0.105263 , 0.105263 , 0.157895
