X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion
512 , 0.5625 , 0.0 , 0.4375 , 0.0
513 , 0.0 , 0.6 , 0.0 , 0.4
514 , 0.0 , 0.0 , 1.0 , 0.0
515 , 0.5 , 0.0 , 0.5 , 0.0
516 , 0.411765 , 0.0 , 0.0 , 0.588235
517 , 0.428571 , 0.0 , 0.571429 , 0.0
518 , 0.0 , 0.65 , 0.35 , 0.0
519 , 0.388889 , 0.0 , 0.611111 , 0.0
520 , 0.368421 , 0.631579 , 0.0 , 0.0
521 , 0.0 , 0.47619 , 0.52381 , 0.0
522 , 0.454545 , 0.545455 , 0.0 , 0.0
523 , 0.0 , 1.0 , 0.0 , 0.0
524 , 0.357143 , 0.642857 , 0.0 , 0.0
525 , 0.473684 , 0.0 , 0.0 , 0.526316
526 , 0.0 , 0.666667 , 0.0 , 0.333333
527 , 0.461538 , 0.538462 , 0.0 , 0.0
528 , 1.0 , 0.0 , 0.0 , 0.0
529 , 0.470588 , 0.0 , 0.529412 , 0.0
530 , 0.526316 , 0.473684 , 0.0 , 0.0
531 , 0.411765 , 0.0 , 0.588235 , 0.0
532 , 0.428571 , 0.0 , 0.571429 , 0.0
533 , 0.0 , 1.0 , 0.0 , 0.0
534 , 0.411765 , 0.588235 , 0.0 , 0.0
535 , 0.538462 , 0.0 , 0.0 , 0.461538
536 , 0.615385 , 0.0 , 0.0 , 0.384615
537 , 0.0 , 0.0 , 0.0 , 1.0
538 , 0.0 , 0.0 , 0.0 , 1.0
539 , 0.0 , 0.541667 , 0.458333 , 0.0
540 , 0.4 , 0.6 , 0.0 , 0.0
541 , 1.0 , 0.0 , 0.0 , 0.0
542 , 0.380952 , 0.619048 , 0.0 , 0.0
543 , 0.0 , 0.0 , 1.0 , 0.0
544 , 0.590909 , 0.0 , 0.0 , 0.409091
545 , 0.0 , 0.0 , 1.0 , 0.0
546 , 0.4375 , 0.5625 , 0.0 , 0.0
547 , 0.631579 , 0.0 , 0.368421 , 0.0
548 , 0.0 , 0.0 , 0.608696 , 0.391304
549 , 0.333333 , 0.666667 , 0.0 , 0.0
550 , 0.0 , 0.0 , 0.578947 , 0.421053
551 , 0.0 , 1.0 , 0.0 , 0.0
552 , 0.0 , 0.0 , 0.578947 , 0.421053
553 , 0.0 , 0.5 , 0.5 , 0.0
554 , 0.0 , 0.5 , 0.5 , 0.0
555 , 1.0 , 0.0 , 0.0 , 0.0
556 , 1.0 , 0.0 , 0.0 , 0.0
557 , 0.0 , 0.611111 , 0.0 , 0.388889
558 , 1.0 , 0.0 , 0.0 , 0.0
559 , 0.0 , 0.611111 , 0.0 , 0.388889
560 , 0.0 , 0.421053 , 0.0 , 0.578947
561 , 0.470588 , 0.0 , 0.529412 , 0.0
562 , 0.333333 , 0.0 , 0.666667 , 0.0
563 , 0.0 , 0.652174 , 0.0 , 0.347826
564 , 0.545455 , 0.0 , 0.454545 , 0.0
565 , 0.5 , 0.0 , 0.5 , 0.0
566 , 0.0 , 0.705882 , 0.294118 , 0.0
567 , 0.0 , 0.0 , 0.6875 , 0.3125
568 , 0.0 , 0.666667 , 0.0 , 0.333333
569 , 0.0 , 0.0 , 0.333333 , 0.666667
570 , 0.0 , 0.0 , 1.0 , 0.0
571 , 0.0 , 0.0 , 0.375 , 0.625
572 , 0.333333 , 0.0 , 0.0 , 0.666667
573 , 0.0 , 0.0 , 0.0 , 1.0
574 , 0.0 , 0.578947 , 0.0 , 0.421053
575 , 0.0 , 0.0 , 0.4 , 0.6
576 , 0.666667 , 0.0 , 0.333333 , 0.0
577 , 0.0 , 0.0 , 0.625 , 0.375
578 , 0.26087 , 0.73913 , 0.0 , 0.0
579 , 0.428571 , 0.571429 , 0.0 , 0.0
580 , 0.0 , 0.0 , 1.0 , 0.0
581 , 0.0 , 0.545455 , 0.454545 , 0.0
582 , 0.0 , 0.0 , 0.535714 , 0.464286
583 , 0.0 , 0.583333 , 0.0 , 0.416667
584 , 0.470588 , 0.0 , 0.529412 , 0.0
585 , 0.0 , 0.636364 , 0.363636 , 0.0
586 , 0.5 , 0.0 , 0.5 , 0.0
587 , 0.0 , 0.5 , 0.0 , 0.5
588 , 0.470588 , 0.529412 , 0.0 , 0.0
589 , 0.470588 , 0.0 , 0.529412 , 0.0
590 , 0.5 , 0.0 , 0.5 , 0.0
591 , 0.0 , 1.0 , 0.0 , 0.0
592 , 1.0 , 0.0 , 0.0 , 0.0
593 , 1.0 , 0.0 , 0.0 , 0.0
594 , 0.0 , 0.0 , 0.454545 , 0.545455
595 , 0.318182 , 0.681818 , 0.0 , 0.0
596 , 1.0 , 0.0 , 0.0 , 0.0
597 , 0.5 , 0.0 , 0.5 , 0.0
598 , 0.0 , 0.545455 , 0.0 , 0.454545
599 , 0.0 , 0.0 , 0.590909 , 0.409091
600 , 0.421053 , 0.0 , 0.0 , 0.578947
601 , 0.416667 , 0.0 , 0.0 , 0.583333
602 , 1.0 , 0.0 , 0.0 , 0.0
603 , 0.6 , 0.0 , 0.4 , 0.0
604 , 0.0 , 0.5 , 0.0 , 0.5
605 , 0.0 , 0.608696 , 0.391304 , 0.0
606 , 0.0 , 0.0 , 0.0 , 1.0
607 , 0.380952 , 0.619048 , 0.0 , 0.0
608 , 0.0 , 0.0 , 0.428571 , 0.571429
609 , 0.0 , 0.0 , 0.0 , 1.0
610 , 0.0 , 0.583333 , 0.0 , 0.416667
611 , 0.555556 , 0.0 , 0.444444 , 0.0
612 , 0.0 , 0.619048 , 0.0 , 0.380952
613 , 0.416667 , 0.583333 , 0.0 , 0.0
614 , 0.0 , 0.0 , 0.692308 , 0.307692
615 , 0.478261 , 0.521739 , 0.0 , 0.0
616 , 0.0 , 0.0 , 0.615385 , 0.384615
617 , 0.434783 , 0.0 , 0.565217 , 0.0
618 , 0.0 , 0.0 , 0.533333 , 0.466667
619 , 0.0 , 0.55 , 0.45 , 0.0
620 , 0.7 , 0.0 , 0.3 , 0.0
621 , 0.0 , 0.0 , 1.0 , 0.0
622 , 0.0 , 0.923077 , 0.0 , 0.0769231
623 , 0.0 , 1.0 , 0.0 , 0.0
624 , 0.631579 , 0.0 , 0.0 , 0.368421
625 , 0.0 , 0.0 , 0.6 , 0.4
626 , 0.0 , 0.0 , 0.0 , 1.0
627 , 0.444444 , 0.0 , 0.0 , 0.555556
628 , 0.785714 , 0.0 , 0.0 , 0.214286
629 , 0.0 , 0.0 , 0.44 , 0.56
630 , 0.0 , 0.473684 , 0.526316 , 0.0
631 , 1.0 , 0.0 , 0.0 , 0.0
632 , 0.0 , 0.473684 , 0.526316 , 0.0
633 , 1.0 , 0.0 , 0.0 , 0.0
634 , 0.0 , 0.0 , 1.0 , 0.0
635 , 0.0 , 0.0 , 1.0 , 0.0
636 , 0.444444 , 0.555556 , 0.0 , 0.0
637 , 1.0 , 0.0 , 0.0 , 0.0
638 , 0.409091 , 0.590909 , 0.0 , 0.0
639 , 0.6 , 0.4 , 0.0 , 0.0
640 , 0.5 , 0.0 , 0.5 , 0.0
641 , 0.0 , 0.0 , 1.0 , 0.0
642 , 0.588235 , 0.0 , 0.0 , 0.411765
643 , 0.0 , 0.0 , 0.5 , 0.5
644 , 0.25 , 0.0 , 0.0 , 0.75
645 , 0.47619 , 0.52381 , 0.0 , 0.0
646 , 0.0 , 0.409091 , 0.0 , 0.590909
647 , 0.416667 , 0.0 , 0.0 , 0.583333
648 , 0.0 , 1.0 , 0.0 , 0.0
649 , 0.0 , 0.5 , 0.5 , 0.0
650 , 0.428571 , 0.0 , 0.0 , 0.571429
651 , 0.0 , 0.684211 , 0.315789 , 0.0
652 , 0.0 , 0.0 , 0.636364 , 0.363636
653 , 0.0 , 0.55 , 0.45 , 0.0
654 , 0.722222 , 0.0 , 0.0 , 0.277778
655 , 0.0 , 1.0 , 0.0 , 0.0
656 , 0.470588 , 0.0 , 0.0 , 0.529412
657 , 0.0 , 0.45 , 0.55 , 0.0
658 , 0.0 , 0.576923 , 0.0 , 0.423077
659 , 0.333333 , 0.0 , 0.0 , 0.666667
660 , 0.277778 , 0.722222 , 0.0 , 0.0
661 , 0.375 , 0.625 , 0.0 , 0.0
662 , 1.0 , 0.0 , 0.0 , 0.0
663 , 0.0 , 0.0 , 0.466667 , 0.533333
664 , 0.35 , 0.65 , 0.0 , 0.0
665 , 0.0 , 0.0 , 1.0 , 0.0
666 , 0.555556 , 0.0 , 0.0 , 0.444444
667 , 0.4375 , 0.5625 , 0.0 , 0.0
668 , 0.3 , 0.7 , 0.0 , 0.0
669 , 0.411765 , 0.588235 , 0.0 , 0.0
670 , 0.0 , 0.615385 , 0.0 , 0.384615
671 , 0.0 , 0.529412 , 0.470588 , 0.0
672 , 0.0 , 0.52381 , 0.47619 , 0.0
673 , 0.0 , 0.0 , 0.428571 , 0.571429
674 , 0.0 , 0.578947 , 0.421053 , 0.0
675 , 0.375 , 0.0 , 0.625 , 0.0
676 , 0.0 , 0.0 , 0.466667 , 0.533333
677 , 0.0 , 1.0 , 0.0 , 0.0
678 , 0.0 , 0.0 , 0.0 , 1.0
679 , 0.0 , 0.0 , 0.0 , 1.0
680 , 0.318182 , 0.681818 , 0.0 , 0.0
681 , 0.0 , 0.588235 , 0.0 , 0.411765
682 , 0.0 , 0.0 , 0.357143 , 0.642857
683 , 0.0 , 0.5 , 0.5 , 0.0
684 , 0.0 , 0.576923 , 0.423077 , 0.0
685 , 0.555556 , 0.0 , 0.0 , 0.444444
686 , 0.533333 , 0.0 , 0.0 , 0.466667
687 , 0.0 , 1.0 , 0.0 , 0.0
688 , 0.52 , 0.0 , 0.0 , 0.48
689 , 0.0 , 0.0 , 1.0 , 0.0
690 , 0.526316 , 0.0 , 0.473684 , 0.0
691 , 0.0 , 0.944444 , 0.0 , 0.0555556
692 , 1.0 , 0.0 , 0.0 , 0.0
693 , 0.0 , 1.0 , 0.0 , 0.0
694 , 0.434783 , 0.565217 , 0.0 , 0.0
695 , 0.473684 , 0.0 , 0.526316 , 0.0
696 , 0.235294 , 0.764706 , 0.0 , 0.0
697 , 0.5 , 0.0 , 0.0 , 0.5
698 , 1.0 , 0.0 , 0.0 , 0.0
699 , 0.0 , 0.583333 , 0.416667 , 0.0
700 , 0.318182 , 0.681818 , 0.0 , 0.0
701 , 0.357143 , 0.0 , 0.642857 , 0.0
702 , 0.285714 , 0.714286 , 0.0 , 0.0
703 , 0.0 , 0.0 , 0.625 , 0.375
704 , 0.0 , 0.0 , 0.0 , 1.0
705 , 0.0 , 0.636364 , 0.363636 , 0.0
706 , 0.0 , 0.0 , 1.0 , 0.0
707 , 0.55 , 0.0 , 0.0 , 0.45
708 , 0.0 , 0.56 , 0.44 , 0.0
709 , 0.5 , 0.5 , 0.0 , 0.0
710 , 1.0 , 0.0 , 0.0 , 0.0
711 , 0.375 , 0.625 , 0.0 , 0.0
712 , 0.0 , 0.0 , 0.5 , 0.5
713 , 0.0 , 0.6 , 0.0 , 0.4
714 , 0.0 , 0.583333 , 0.416667 , 0.0
715 , 0.37037 , 0.62963 , 0.0 , 0.0
716 , 0.0 , 0.0 , 0.0 , 1.0
717 , 0.466667 , 0.533333 , 0.0 , 0.0
718 , 0.416667 , 0.583333 , 0.0 , 0.0
719 , 0.0 , 1.0 , 0.0 , 0.0
720 , 0.555556 , 0.444444 , 0.0 , 0.0
721 , 0.0 , 0.588235 , 0.411765 , 0.0
722 , 0.588235 , 0.0 , 0.411765 , 0.0
723 , 0.0 , 1.0 , 0.0 , 0.0
724 , 0.384615 , 0.0 , 0.615385 , 0.0
725 , 0.363636 , 0.0 , 0.0 , 0.636364
726 , 0.0 , 0.0 , 0.6 , 0.4
727 , 0.294118 , 0.705882 , 0.0 , 0.0
728 , 1.0 , 0.0 , 0.0 , 0.0
729 , 0.625 , 0.0 , 0.0 , 0.375
730 , 1.0 , 0.0 , 0.0 , 0.0
731 , 0.6875 , 0.0 , 0.0 , 0.3125
732 , 0.375 , 0.0 , 0.0 , 0.625
733 , 0.611111 , 0.0 , 0.0 , 0.388889
734 , 0.0 , 0.0 , 0.529412 , 0.470588
735 , 0.388889 , 0.0 , 0.611111 , 0.0
736 , 0.0 , 0.7 , 0.0 , 0.3
737 , 0.0 , 0.0 , 0.0 , 1.0
738 , 0.0 , 0.571429 , 0.0 , 0.428571
739 , 0.571429 , 0.0 , 0.0 , 0.428571
740 , 0.434783 , 0.565217 , 0.0 , 0.0
741 , 0.0 , 0.0 , 1.0 , 0.0
742 , 0.0 , 0.0 , 1.0 , 0.0
743 , 0.0 , 0.5 , 0.0 , 0.5
744 , 0.0 , 0.526316 , 0.473684 , 0.0
745 , 0.0 , 0.5 , 0.5 , 0.0
746 , 0.45 , 0.55 , 0.0 , 0.0
747 , 0.47619 , 0.0 , 0.0 , 0.52381
748 , 0.0 , 0.0 , 0.0 , 1.0
749 , 0.0 , 0.0 , 0.0 , 1.0
750 , 0.357143 , 0.0 , 0.0 , 0.642857
751 , 0.0 , 0.0 , 0.0 , 1.0
752 , 0.0 , 1.0 , 0.0 , 0.0
753 , 0.0 , 0.6 , 0.4 , 0.0
754 , 0.0 , 0.72 , 0.28 , 0.0
755 , 0.384615 , 0.615385 , 0.0 , 0.0
756 , 0.0 , 0.68 , 0.0 , 0.32
757 , 1.0 , 0.0 , 0.0 , 0.0
758 , 0.307692 , 0.692308 , 0.0 , 0.0
759 , 0.0 , 1.0 , 0.0 , 0.0
760 , 0.0 , 0.0 , 0.545455 , 0.454545
761 , 0.666667 , 0.0 , 0.0 , 0.333333
762 , 0.0 , 1.0 , 0.0 , 0.0
763 , 0.45 , 0.0 , 0.0 , 0.55
764 , 0.529412 , 0.470588 , 0.0 , 0.0
765 , 0.0 , 0.555556 , 0.444444 , 0.0
766 , 0.315789 , 0.684211 , 0.0 , 0.0
767 , 0.0 , 0.0 , 1.0 , 0.0
768 , 0.5 , 0.0 , 0.5 , 0.0
769 , 0.0 , 0.0 , 0.0 , 1.0
770 , 1.0 , 0.0 , 0.0 , 0.0
771 , 1.0 , 0.0 , 0.0 , 0.0
772 , 0.0 , 0.0 , 0.6 , 0.4
773 , 0.0 , 0.565217 , 0.0 , 0.434783
774 , 0.0 , 0.555556 , 0.444444 , 0.0
775 , 0.294118 , 0.0 , 0.705882 , 0.0
776 , 0.428571 , 0.0 , 0.571429 , 0.0
777 , 0.0 , 0.0 , 0.3125 , 0.6875
778 , 0.0 , 0.611111 , 0.388889 , 0.0
779 , 0.0 , 0.0 , 1.0 , 0.0
780 , 0.0 , 0.0 , 0.0 , 1.0
781 , 0.0 , 0.545455 , 0.454545 , 0.0
782 , 0.428571 , 0.0 , 0.0 , 0.571429
783 , 0.0 , 0.0 , 1.0 , 0.0
784 , 0.0 , 0.0 , 0.0 , 1.0
785 , 0.357143 , 0.0 , 0.642857 , 0.0
786 , 0.333333 , 0.0 , 0.0 , 0.666667
787 , 0.0 , 0.619048 , 0.380952 , 0.0
788 , 1.0 , 0.0 , 0.0 , 0.0
789 , 0.0 , 1.0 , 0.0 , 0.0
790 , 0.5 , 0.0 , 0.5 , 0.0
791 , 0.642857 , 0.0 , 0.0 , 0.357143
792 , 0.538462 , 0.0 , 0.461538 , 0.0
793 , 0.0 , 0.44 , 0.0 , 0.56
794 , 0.5 , 0.5 , 0.0 , 0.0
795 , 0.0 , 0.578947 , 0.421053 , 0.0
796 , 1.0 , 0.0 , 0.0 , 0.0
797 , 0.0 , 0.0 , 0.571429 , 0.428571
798 , 0.4 , 0.6 , 0.0 , 0.0
799 , 0.4375 , 0.0 , 0.5625 , 0.0
800 , 0.0 , 0.555556 , 0.444444 , 0.0
801 , 0.0 , 0.0 , 0.529412 , 0.470588
802 , 0.0 , 0.0 , 0.47619 , 0.52381
803 , 0.388889 , 0.0 , 0.611111 , 0.0
804 , 0.0 , 0.0 , 0.0 , 1.0
805 , 0.470588 , 0.529412 , 0.0 , 0.0
806 , 0.0 , 0.0 , 0.909091 , 0.0909091
807 , 0.0 , 0.0 , 0.555556 , 0.444444
808 , 0.555556 , 0.0 , 0.444444 , 0.0
809 , 0.533333 , 0.0 , 0.0 , 0.466667
810 , 0.0 , 0.0 , 0.611111 , 0.388889
811 , 0.5625 , 0.0 , 0.0 , 0.4375
812 , 0.0 , 0.52381 , 0.47619 , 0.0
813 , 0.5 , 0.5 , 0.0 , 0.0
814 , 0.0 , 0.722222 , 0.277778 , 0.0
815 , 0.0 , 0.521739 , 0.0 , 0.478261
816 , 0.333333 , 0.666667 , 0.0 , 0.0
817 , 0.0 , 0.52381 , 0.47619 , 0.0
818 , 0.0 , 0.0 , 0.0 , 1.0
819 , 0.5 , 0.0 , 0.0 , 0.5
820 , 0.0 , 1.0 , 0.0 , 0.0
821 , 0.529412 , 0.0 , 0.0 , 0.470588
822 , 0.333333 , 0.666667 , 0.0 , 0.0
823 , 0.538462 , 0.0 , 0.0 , 0.461538
824 , 0.461538 , 0.0 , 0.0 , 0.538462
825 , 0.0 , 0.736842 , 0.0 , 0.263158
826 , 0.5 , 0.0 , 0.0 , 0.5
827 , 0.0 , 0.7 , 0.3 , 0.0
828 , 0.0 , 0.45 , 0.0 , 0.55
829 , 0.0 , 0.416667 , 0.583333 , 0.0
830 , 0.363636 , 0.636364 , 0.0 , 0.0
831 , 0.375 , 0.625 , 0.0 , 0.0
832 , 0.428571 , 0.0 , 0.571429 , 0.0
833 , 0.466667 , 0.0 , 0.0 , 0.533333
834 , 0.3125 , 0.6875 , 0.0 , 0.0
835 , 0.0 , 0.535714 , 0.464286 , 0.0
836 , 0.0 , 1.0 , 0.0 , 0.0
837 , 0.0 , 1.0 , 0.0 , 0.0
838 , 0.277778 , 0.722222 , 0.0 , 0.0
839 , 0.0 , 0.521739 , 0.0 , 0.478261
840 , 0.578947 , 0.0 , 0.421053 , 0.0
841 , 0.642857 , 0.0 , 0.0 , 0.357143
842 , 0.5 , 0.5 , 0.0 , 0.0
843 , 0.0 , 0.0 , 1.0 , 0.0
844 , 0.0 , 0.0 , 0.733333 , 0.266667
845 , 0.0 , 0.52381 , 0.47619 , 0.0
846 , 0.52381 , 0.0 , 0.0 , 0.47619
847 , 0.45 , 0.0 , 0.55 , 0.0
848 , 1.0 , 0.0 , 0.0 , 0.0
849 , 0.521739 , 0.478261 , 0.0 , 0.0
850 , 0.5 , 0.0 , 0.5 , 0.0
851 , 0.0 , 0.619048 , 0.0 , 0.380952
852 , 0.5 , 0.0 , 0.0 , 0.5
853 , 0.0 , 0.0 , 0.0 , 1.0
854 , 0.0 , 1.0 , 0.0 , 0.0
855 , 0.45 , 0.55 , 0.0 , 0.0
856 , 0.529412 , 0.470588 , 0.0 , 0.0
857 , 0.0 , 0.0 , 0.5 , 0.5
858 , 0.0 , 0.0 , 1.0 , 0.0
859 , 0.0 , 0.0 , 0.666667 , 0.333333
860 , 0.0 , 0.0 , 1.0 , 0.0
861 , 0.4 , 0.0 , 0.6 , 0.0
862 , 0.529412 , 0.0 , 0.470588 , 0.0
863 , 0.0 , 0.45 , 0.0 , 0.55
864 , 0.0 , 0.0 , 0.68 , 0.32
865 , 0.428571 , 0.571429 , 0.0 , 0.0
866 , 0.5 , 0.5 , 0.0 , 0.0
867 , 0.458333 , 0.541667 , 0.0 , 0.0
868 , 0.0 , 0.0 , 0.0 , 1.0
869 , 0.0 , 0.652174 , 0.347826 , 0.0
870 , 0.0 , 0.0 , 0.526316 , 0.473684
871 , 0.6 , 0.0 , 0.0 , 0.4
872 , 0.0 , 0.0 , 0.0 , 1.0
873 , 0.470588 , 0.529412 , 0.0 , 0.0
874 , 0.413793 , 0.0 , 0.586207 , 0.0
875 , 0.0 , 0.642857 , 0.357143 , 0.0
876 , 0.473684 , 0.526316 , 0.0 , 0.0
877 , 0.0 , 0.625 , 0.0 , 0.375
878 , 0.0 , 1.0 , 0.0 , 0.0
879 , 0.25 , 0.75 , 0.0 , 0.0
880 , 0.565217 , 0.0 , 0.434783 , 0.0
881 , 0.466667 , 0.0 , 0.533333 , 0.0
882 , 0.0 , 0.0 , 0.681818 , 0.318182
883 , 0.0 , 1.0 , 0.0 , 0.0
884 , 1.0 , 0.0 , 0.0 , 0.0
885 , 0.0 , 1.0 , 0.0 , 0.0
886 , 1.0 , 0.0 , 0.0 , 0.0
887 , 1.0 , 0.0 , 0.0 , 0.0
888 , 0.0 , 0.47619 , 0.52381 , 0.0
889 , 0.0 , 0.588235 , 0.0 , 0.411765
890 , 0.0 , 0.5 , 0.0 , 0.5
891 , 0.0 , 0.0 , 0.0 , 1.0
892 , 0.384615 , 0.0 , 0.615385 , 0.0
893 , 0.0 , 0.533333 , 0.0 , 0.466667
894 , 0.555556 , 0.0 , 0.444444 , 0.0
895 , 0.375 , 0.0 , 0.625 , 0.0
896 , 0.0 , 0.421053 , 0.0 , 0.578947
897 , 0.423077 , 0.576923 , 0.0 , 0.0
898 , 1.0 , 0.0 , 0.0 , 0.0
899 , 0.0 , 0.7 , 0.0 , 0.3
900 , 0.47619 , 0.0 , 0.0 , 0.52381
901 , 0.0 , 0.0 , 1.0 , 0.0
902 , 1.0 , 0.0 , 0.0 , 0.0
903 , 0.0 , 0.0 , 0.4 , 0.6
904 , 0.357143 , 0.0 , 0.642857 , 0.0
905 , 0.0 , 0.0 , 0.769231 , 0.230769
906 , 0.375 , 0.625 , 0.0 , 0.0
907 , 0.526316 , 0.0 , 0.0 , 0.473684
908 , 0.0 , 0.583333 , 0.416667 , 0.0
909 , 0.0 , 0.0 , 0.611111 , 0.388889
910 , 0.0 , 0.0 , 1.0 , 0.0
911 , 0.578947 , 0.0 , 0.421053 , 0.0
912 , 0.0 , 0.6 , 0.0 , 0.4
913 , 0.0 , 0.0 , 0.777778 , 0.222222
914 , 0.0 , 0.0 , 1.0 , 0.0
915 , 0.0 , 0.0 , 0.619048 , 0.380952
916 , 0.444444 , 0.0 , 0.555556 , 0.0
917 , 0.0 , 0.0 , 0.0 , 1.0
918 , 0.0 , 0.652174 , 0.0 , 0.347826
919 , 0.0 , 0.0 , 0.0 , 1.0
920 , 0.0 , 0.0 , 0.363636 , 0.636364
921 , 0.0 , 0.466667 , 0.0 , 0.533333
922 , 0.0 , 0.625 , 0.375 , 0.0
923 , 1.0 , 0.0 , 0.0 , 0.0
924 , 0.0 , 0.8125 , 0.0 , 0.1875
925 , 0.0 , 0.5625 , 0.0 , 0.4375
926 , 0.347826 , 0.652174 , 0.0 , 0.0
927 , 0.0 , 0.583333 , 0.416667 , 0.0
928 , 0.533333 , 0.0 , 0.466667 , 0.0
929 , 0.0 , 0.631579 , 0.368421 , 0.0
930 , 0.315789 , 0.684211 , 0.0 , 0.0
931 , 0.0 , 0.608696 , 0.0 , 0.391304
932 , 0.0 , 0.4375 , 0.5625 , 0.0
933 , 0.55 , 0.0 , 0.45 , 0.0
934 , 1.0 , 0.0 , 0.0 , 0.0
935 , 0.714286 , 0.0 , 0.285714 , 0.0
936 , 0.470588 , 0.0 , 0.529412 , 0.0
937 , 0.5 , 0.5 , 0.0 , 0.0
938 , 0.0 , 1.0 , 0.0 , 0.0
939 , 0.0 , 1.0 , 0.0 , 0.0
940 , 0.0 , 0.0 , 0.35 , 0.65
941 , 0.0 , 0.5625 , 0.0 , 0.4375
942 , 0.0 , 1.0 , 0.0 , 0.0
943 , 0.0 , 0.0 , 1.0 , 0.0
944 , 0.461538 , 0.0 , 0.0 , 0.538462
945 , 0.0 , 0.0 , 0.565217 , 0.434783
946 , 0.0 , 0.583333 , 0.0 , 0.416667
947 , 0.0 , 0.388889 , 0.611111 , 0.0
948 , 0.0 , 0.5 , 0.5 , 0.0
949 , 0.0 , 0.56 , 0.44 , 0.0
950 , 0.0 , 0.0 , 1.0 , 0.0
951 , 0.588235 , 0.411765 , 0.0 , 0.0
952 , 0.625 , 0.0 , 0.375 , 0.0
953 , 0.368421 , 0.631579 , 0.0 , 0.0
954 , 0.0 , 0.0 , 1.0 , 0.0
955 , 0.0 , 1.0 , 0.0 , 0.0
956 , 0.0 , 0.0 , 0.0 , 1.0
957 , 0.0 , 0.0 , 1.0 , 0.0
958 , 0.0 , 0.666667 , 0.0 , 0.333333
959 , 0.4375 , 0.0 , 0.5625 , 0.0
960 , 0.375 , 0.0 , 0.625 , 0.0
961 , 0.0 , 0.0 , 0.411765 , 0.588235
962 , 0.0 , 0.521739 , 0.478261 , 0.0
963 , 0.461538 , 0.538462 , 0.0 , 0.0
964 , 0.0 , 0.0 , 0.0 , 1.0
965 , 0.470588 , 0.0 , 0.0 , 0.529412
966 , 0.0 , 0.625 , 0.0 , 0.375
967 , 0.461538 , 0.538462 , 0.0 , 0.0
968 , 0.0 , 0.0 , 0.636364 , 0.363636
969 , 0.0 , 0.526316 , 0.0 , 0.473684
970 , 0.0 , 0.684211 , 0.0 , 0.315789
971 , 0.3 , 0.7 , 0.0 , 0.0
972 , 0.444444 , 0.555556 , 0.0 , 0.0
973 , 0.0 , 0.0 , 0.0 , 1.0
974 , 0.0 , 0.6 , 0.4 , 0.0
975 , 0.571429 , 0.0 , 0.428571 , 0.0
976 , 0.0 , 0.583333 , 0.416667 , 0.0
977 , 0.391304 , 0.608696 , 0.0 , 0.0
978 , 0.0 , 0.0 , 0.588235 , 0.411765
979 , 0.0 , 0.0 , 1.0 , 0.0
980 , 0.0 , 0.0 , 0.0 , 1.0
981 , 0.0 , 0.0 , 0.0 , 1.0
982 , 0.0 , 0.0 , 1.0 , 0.0
983 , 0.0 , 0.0 , 1.0 , 0.0
984 , 0.411765 , 0.0 , 0.0 , 0.588235
985 , 0.0 , 0.736842 , 0.0 , 0.263158
986 , 0.6 , 0.0 , 0.4 , 0.0
987 , 0.461538 , 0.0 , 0.0 , 0.538462
988 , 0.55 , 0.0 , 0.45 , 0.0
989 , 0.4 , 0.0 , 0.6 , 0.0
990 , 0.478261 , 0.521739 , 0.0 , 0.0
991 , 0.0 , 0.0 , 0.52381 , 0.47619
992 , 0.0 , 0.7 , 0.3 , 0.0
993 , 0.0 , 0.0 , 0.4 , 0.6
994 , 0.0 , 0.0 , 0.0 , 1.0
995 , 0.0 , 1.0 , 0.0 , 0.0
996 , 0.5 , 0.0 , 0.0 , 0.5
997 , 0.0 , 0.7 , 0.0 , 0.3
998 , 0.0 , 0.0 , 0.642857 , 0.357143
999 , 0.588235 , 0.0 , 0.411765 , 0.0
