X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion
515 , 0.0 , 0.541667 , 0.458333 , 0.0
516 , 0.0 , 0.0 , 0.571429 , 0.428571
517 , 0.0 , 0.0 , 0.0 , 1.0
518 , 0.0 , 0.0 , 0.5 , 0.5
519 , 0.533333 , 0.0 , 0.0 , 0.466667
520 , 0.0 , 0.52381 , 0.0 , 0.47619
521 , 0.0 , 0.0 , 0.4 , 0.6
522 , 0.0 , 0.65 , 0.35 , 0.0
523 , 0.0 , 0.6 , 0.0 , 0.4
524 , 0.0 , 0.0 , 0.4 , 0.6
525 , 0.0 , 0.0 , 0.0 , 1.0
526 , 1.0 , 0.0 , 0.0 , 0.0
527 , 0.0 , 0.7 , 0.0 , 0.3
528 , 0.0 , 0.625 , 0.375 , 0.0
529 , 0.0 , 0.0 , 1.0 , 0.0
530 , 0.0 , 0.0 , 0.461538 , 0.538462
531 , 0.0 , 0.636364 , 0.0 , 0.363636
532 , 0.0 , 0.0 , 0.0 , 1.0
533 , 0.333333 , 0.0 , 0.0 , 0.666667
534 , 0.0 , 0.576923 , 0.423077 , 0.0
535 , 1.0 , 0.0 , 0.0 , 0.0
536 , 0.0 , 0.0 , 1.0 , 0.0
537 , 0.35 , 0.65 , 0.0 , 0.0
538 , 0.428571 , 0.571429 , 0.0 , 0.0
539 , 0.0 , 0.0 , 0.0 , 1.0
540 , 0.363636 , 0.636364 , 0.0 , 0.0
541 , 0.375 , 0.0 , 0.0 , 0.625
542 , 0.0 , 0.5 , 0.0 , 0.5
543 , 0.470588 , 0.0 , 0.529412 , 0.0
544 , 0.555556 , 0.0 , 0.0 , 0.444444
545 , 0.0 , 0.666667 , 0.0 , 0.333333
546 , 0.0 , 0.0 , 0.384615 , 0.615385
547 , 0.428571 , 0.0 , 0.571429 , 0.0
548 , 0.0 , 0.65 , 0.35 , 0.0
549 , 0.0 , 0.461538 , 0.538462 , 0.0
550 , 0.0 , 1.0 , 0.0 , 0.0
551 , 0.0 , 0.606061 , 0.393939 , 0.0
552 , 0.0 , 0.0 , 0.0 , 1.0
553 , 0.55 , 0.0 , 0.0 , 0.45
554 , 0.384615 , 0.0 , 0.615385 , 0.0
555 , 0.0 , 0.565217 , 0.0 , 0.434783
556 , 0.0 , 0.473684 , 0.0 , 0.526316
557 , 1.0 , 0.0 , 0.0 , 0.0
558 , 0.0 , 0.0 , 1.0 , 0.0
559 , 0.714286 , 0.0 , 0.0 , 0.285714
560 , 0.0 , 0.52 , 0.48 , 0.0
561 , 0.0 , 0.0 , 0.555556 , 0.444444
562 , 0.0 , 0.0 , 0.6 , 0.4
563 , 0.0 , 0.0 , 0.473684 , 0.526316
564 , 0.571429 , 0.428571 , 0.0 , 0.0
565 , 0.611111 , 0.0 , 0.0 , 0.388889
566 , 0.0 , 0.565217 , 0.0 , 0.434783
567 , 0.0 , 0.521739 , 0.0 , 0.478261
568 , 0.0 , 0.0 , 0.647059 , 0.352941
569 , 0.0 , 0.545455 , 0.454545 , 0.0
570 , 0.357143 , 0.0 , 0.642857 , 0.0
571 , 0.5 , 0.0 , 0.0 , 0.5
572 , 0.0 , 0.0 , 0.5 , 0.5
573 , 0.0 , 1.0 , 0.0 , 0.0
574 , 0.285714 , 0.0 , 0.714286 , 0.0
575 , 0.0 , 1.0 , 0.0 , 0.0
576 , 0.0 , 0.0 , 1.0 , 0.0
577 , 0.0 , 1.0 , 0.0 , 0.0
578 , 0.470588 , 0.0 , 0.0 , 0.529412
579 , 0.0 , 0.555556 , 0.444444 , 0.0
580 , 0.454545 , 0.545455 , 0.0 , 0.0
581 , 0.444444 , 0.0 , 0.555556 , 0.0
582 , 0.0 , 0.0 , 0.409091 , 0.590909
583 , 0.0 , 0.733333 , 0.0 , 0.266667
584 , 0.590909 , 0.0 , 0.0 , 0.409091
585 , 0.0 , 0.583333 , 0.416667 , 0.0
586 , 0.428571 , 0.0 , 0.571429 , 0.0
587 , 0.0 , 0.571429 , 0.428571 , 0.0
588 , 0.0 , 0.464286 , 0.535714 , 0.0
589 , 0.0 , 0.0 , 1.0 , 0.0
590 , 0.0 , 0.5 , 0.5 , 0.0
591 , 0.578947 , 0.0 , 0.421053 , 0.0
592 , 0.0 , 0.647059 , 0.0 , 0.352941
593 , 0.0 , 0.0 , 1.0 , 0.0
594 , 0.0 , 1.0 , 0.0 , 0.0
595 , 0.0 , 0.0 , 1.0 , 0.0
596 , 0.55 , 0.45 , 0.0 , 0.0
597 , 0.0 , 0.521739 , 0.0 , 0.478261
598 , 0.538462 , 0.0 , 0.461538 , 0.0
599 , 0.625 , 0.0 , 0.375 , 0.0
600 , 0.0 , 1.0 , 0.0 , 0.0
601 , 0.0 , 0.0 , 1.0 , 0.0
602 , 0.0 , 0.545455 , 0.454545 , 0.0
603 , 0.444444 , 0.555556 , 0.0 , 0.0
604 , 0.0 , 0.571429 , 0.0 , 0.428571
605 , 1.0 , 0.0 , 0.0 , 0.0
606 , 0.545455 , 0.0 , 0.454545 , 0.0
607 , 0.571429 , 0.428571 , 0.0 , 0.0
608 , 0.0 , 0.368421 , 0.631579 , 0.0
609 , 0.0 , 0.0 , 0.692308 , 0.307692
610 , 0.0 , 0.769231 , 0.0 , 0.230769
611 , 0.0 , 0.608696 , 0.0 , 0.391304
612 , 0.5 , 0.0 , 0.5 , 0.0
613 , 0.0 , 0.0 , 0.611111 , 0.388889
614 , 0.0 , 0.526316 , 0.0 , 0.473684
615 , 0.470588 , 0.0 , 0.0 , 0.529412
616 , 0.473684 , 0.526316 , 0.0 , 0.0
617 , 0.0 , 0.0 , 0.0 , 1.0
618 , 0.35 , 0.65 , 0.0 , 0.0
619 , 1.0 , 0.0 , 0.0 , 0.0
620 , 0.0 , 0.0 , 1.0 , 0.0
621 , 0.6 , 0.0 , 0.0 , 0.4
622 , 0.0 , 0.571429 , 0.0 , 0.428571
623 , 0.0 , 0.666667 , 0.0 , 0.333333
624 , 0.0 , 0.0 , 0.588235 , 0.411765
625 , 0.416667 , 0.0 , 0.0 , 0.583333
626 , 0.0 , 0.0 , 1.0 , 0.0
627 , 0.0 , 0.0 , 1.0 , 0.0
628 , 0.0 , 0.571429 , 0.0 , 0.428571
629 , 0.0 , 0.0 , 0.4375 , 0.5625
630 , 0.47619 , 0.0 , 0.0 , 0.52381
631 , 0.0 , 0.0 , 1.0 , 0.0
632 , 0.0 , 0.636364 , 0.363636 , 0.0
633 , 0.0 , 0.55 , 0.0 , 0.45
634 , 0.4 , 0.6 , 0.0 , 0.0
635 , 0.0 , 0.0 , 0.0 , 1.0
636 , 0.0 , 0.0 , 0.444444 , 0.555556
637 , 0.0 , 0.0 , 0.5 , 0.5
638 , 0.647059 , 0.0 , 0.352941 , 0.0
639 , 0.5 , 0.0 , 0.5 , 0.0
640 , 0.0 , 0.541667 , 0.458333 , 0.0
641 , 0.421053 , 0.0 , 0.0 , 0.578947
642 , 0.666667 , 0.0 , 0.333333 , 0.0
643 , 0.434783 , 0.565217 , 0.0 , 0.0
644 , 0.578947 , 0.0 , 0.0 , 0.421053
645 , 0.0 , 0.75 , 0.0 , 0.25
646 , 1.0 , 0.0 , 0.0 , 0.0
647 , 0.0 , 0.409091 , 0.590909 , 0.0
648 , 0.0 , 0.0 , 0.470588 , 0.529412
649 , 0.0 , 0.0 , 0.470588 , 0.529412
650 , 0.0 , 0.0 , 1.0 , 0.0
651 , 0.473684 , 0.0 , 0.526316 , 0.0
652 , 0.6 , 0.0 , 0.0 , 0.4
653 , 0.0 , 0.7 , 0.0 , 0.3
654 , 0.411765 , 0.0 , 0.588235 , 0.0
655 , 0.0 , 0.0 , 0.5 , 0.5
656 , 0.434783 , 0.565217 , 0.0 , 0.0
657 , 0.0 , 0.526316 , 0.473684 , 0.0
658 , 0.3125 , 0.0 , 0.6875 , 0.0
659 , 0.428571 , 0.0 , 0.0 , 0.571429
660 , 0.0 , 0.6 , 0.4 , 0.0
661 , 0.0 , 0.0 , 1.0 , 0.0
662 , 0.0 , 0.0 , 1.0 , 0.0
663 , 0.590909 , 0.0 , 0.409091 , 0.0
664 , 0.578947 , 0.421053 , 0.0 , 0.0
665 , 0.0 , 0.0 , 1.0 , 0.0
666 , 0.0 , 0.857143 , 0.0 , 0.142857
667 , 0.0 , 0.0 , 0.647059 , 0.352941
668 , 0.444444 , 0.0 , 0.0 , 0.555556
669 , 0.538462 , 0.0 , 0.0 , 0.461538
670 , 0.0 , 0.608696 , 0.0 , 0.391304
671 , 0.0 , 0.5 , 0.0 , 0.5
672 , 0.0 , 0.541667 , 0.458333 , 0.0
673 , 0.285714 , 0.0 , 0.0 , 0.714286
674 , 0.0 , 0.0 , 0.5 , 0.5
675 , 0.35 , 0.65 , 0.0 , 0.0
676 , 0.0 , 0.0 , 0.470588 , 0.529412
677 , 0.6 , 0.0 , 0.0 , 0.4
678 , 0.0 , 0.5 , 0.5 , 0.0
679 , 0.0 , 0.0 , 1.0 , 0.0
680 , 0.5 , 0.0 , 0.5 , 0.0
681 , 0.0 , 0.0 , 0.388889 , 0.611111
682 , 0.0 , 0.0 , 0.5 , 0.5
683 , 0.0 , 0.0 , 0.0 , 1.0
684 , 0.0 , 0.541667 , 0.458333 , 0.0
685 , 0.473684 , 0.0 , 0.0 , 0.526316
686 , 0.0 , 0.625 , 0.0 , 0.375
687 , 0.0 , 0.64 , 0.0 , 0.36
688 , 0.529412 , 0.0 , 0.0 , 0.470588
689 , 0.333333 , 0.666667 , 0.0 , 0.0
690 , 0.5 , 0.5 , 0.0 , 0.0
691 , 0.0 , 0.0 , 0.6 , 0.4
692 , 1.0 , 0.0 , 0.0 , 0.0
693 , 0.0 , 0.666667 , 0.333333 , 0.0
694 , 0.0 , 0.0 , 0.0 , 1.0
695 , 0.0 , 0.636364 , 0.0 , 0.363636
696 , 1.0 , 0.0 , 0.0 , 0.0
697 , 0.45 , 0.0 , 0.55 , 0.0
698 , 0.434783 , 0.565217 , 0.0 , 0.0
699 , 0.0 , 0.0 , 0.666667 , 0.333333
700 , 0.0 , 0.0 , 0.55 , 0.45
701 , 0.0 , 0.55 , 0.45 , 0.0
702 , 0.555556 , 0.0 , 0.0 , 0.444444
703 , 0.0 , 0.545455 , 0.0 , 0.454545
704 , 1.0 , 0.0 , 0.0 , 0.0
705 , 0.0 , 0.421053 , 0.578947 , 0.0
706 , 0.0 , 0.714286 , 0.0 , 0.285714
707 , 1.0 , 0.0 , 0.0 , 0.0
708 , 0.428571 , 0.571429 , 0.0 , 0.0
709 , 0.0 , 0.526316 , 0.0 , 0.473684
710 , 0.0 , 0.0 , 0.526316 , 0.473684
711 , 0.0 , 0.0 , 1.0 , 0.0
712 , 0.526316 , 0.0 , 0.473684 , 0.0
713 , 0.0 , 0.0 , 0.0 , 1.0
714 , 0.631579 , 0.0 , 0.368421 , 0.0
715 , 0.0 , 0.0 , 0.5 , 0.5
716 , 0.0 , 0.631579 , 0.0 , 0.368421
717 , 0.666667 , 0.0 , 0.0 , 0.333333
718 , 0.421053 , 0.0 , 0.0 , 0.578947
719 , 0.428571 , 0.0 , 0.571429 , 0.0
720 , 0.0 , 0.55 , 0.0 , 0.45
721 , 0.666667 , 0.0 , 0.333333 , 0.0
722 , 0.0 , 0.6 , 0.0 , 0.4
723 , 0.533333 , 0.0 , 0.466667 , 0.0
724 , 0.571429 , 0.0 , 0.0 , 0.428571
725 , 0.0 , 0.0 , 0.0 , 1.0
726 , 0.0 , 0.76 , 0.24 , 0.0
727 , 0.470588 , 0.0 , 0.529412 , 0.0
728 , 1.0 , 0.0 , 0.0 , 0.0
729 , 0.0 , 0.0 , 1.0 , 0.0
730 , 0.588235 , 0.0 , 0.0 , 0.411765
731 , 1.0 , 0.0 , 0.0 , 0.0
732 , 0.0 , 1.0 , 0.0 , 0.0
733 , 0.0 , 0.6 , 0.4 , 0.0
734 , 0.5 , 0.0 , 0.5 , 0.0
735 , 0.533333 , 0.0 , 0.0 , 0.466667
736 , 1.0 , 0.0 , 0.0 , 0.0
737 , 0.666667 , 0.0 , 0.0 , 0.333333
738 , 0.0 , 0.0 , 0.666667 , 0.333333
739 , 0.5 , 0.0 , 0.0 , 0.5
740 , 0.0 , 0.473684 , 0.0 , 0.526316
741 , 0.388889 , 0.611111 , 0.0 , 0.0
742 , 0.0 , 0.0 , 0.466667 , 0.533333
743 , 0.6 , 0.0 , 0.0 , 0.4
744 , 0.533333 , 0.0 , 0.0 , 0.466667
745 , 0.0 , 0.483871 , 0.516129 , 0.0
746 , 0.0 , 0.666667 , 0.333333 , 0.0
747 , 0.368421 , 0.0 , 0.631579 , 0.0
748 , 0.0 , 0.583333 , 0.416667 , 0.0
749 , 0.0 , 1.0 , 0.0 , 0.0
750 , 0.318182 , 0.0 , 0.681818 , 0.0
751 , 0.5 , 0.5 , 0.0 , 0.0
752 , 0.0 , 0.0 , 0.65 , 0.35
753 , 0.0 , 0.647059 , 0.352941 , 0.0
754 , 0.466667 , 0.0 , 0.533333 , 0.0
755 , 0.416667 , 0.0 , 0.583333 , 0.0
756 , 0.470588 , 0.0 , 0.0 , 0.529412
757 , 0.0 , 1.0 , 0.0 , 0.0
758 , 0.4 , 0.6 , 0.0 , 0.0
759 , 0.4 , 0.0 , 0.0 , 0.6
760 , 0.0 , 0.722222 , 0.277778 , 0.0
761 , 0.4 , 0.0 , 0.6 , 0.0
762 , 0.0 , 0.625 , 0.0 , 0.375
763 , 0.0 , 0.0 , 1.0 , 0.0
764 , 0.0 , 0.7 , 0.0 , 0.3
765 , 0.0 , 0.0 , 1.0 , 0.0
766 , 0.0 , 0.0 , 0.444444 , 0.555556
767 , 0.0 , 0.0 , 0.578947 , 0.421053
768 , 0.411765 , 0.0 , 0.588235 , 0.0
769 , 0.0 , 0.0 , 0.785714 , 0.214286
770 , 0.0 , 0.0 , 0.5625 , 0.4375
771 , 0.0 , 0.611111 , 0.388889 , 0.0
772 , 0.0 , 0.526316 , 0.0 , 0.473684
773 , 0.0 , 0.730769 , 0.0 , 0.269231
774 , 0.0 , 0.0 , 0.5 , 0.5
775 , 0.4375 , 0.0 , 0.0 , 0.5625
776 , 0.0 , 0.590909 , 0.409091 , 0.0
777 , 1.0 , 0.0 , 0.0 , 0.0
778 , 0.0 , 0.0 , 0.428571 , 0.571429
779 , 0.388889 , 0.0 , 0.0 , 0.611111
780 , 0.0 , 0.583333 , 0.0 , 0.416667
781 , 0.0 , 1.0 , 0.0 , 0.0
782 , 0.347826 , 0.652174 , 0.0 , 0.0
783 , 0.0 , 0.0 , 0.611111 , 0.388889
784 , 0.333333 , 0.0 , 0.0 , 0.666667
785 , 0.0 , 0.588235 , 0.0 , 0.411765
786 , 0.0 , 0.823529 , 0.0 , 0.176471
787 , 0.541667 , 0.458333 , 0.0 , 0.0
788 , 0.444444 , 0.0 , 0.555556 , 0.0
789 , 0.0 , 0.0 , 1.0 , 0.0
790 , 0.0 , 0.684211 , 0.315789 , 0.0
791 , 0.0 , 0.0 , 0.444444 , 0.555556
792 , 0.0 , 0.75 , 0.0 , 0.25
793 , 0.384615 , 0.0 , 0.0 , 0.615385
794 , 0.304348 , 0.695652 , 0.0 , 0.0
795 , 0.0 , 0.666667 , 0.0 , 0.333333
796 , 0.4375 , 0.5625 , 0.0 , 0.0
797 , 0.4375 , 0.0 , 0.5625 , 0.0
798 , 1.0 , 0.0 , 0.0 , 0.0
799 , 0.0 , 0.0 , 0.65 , 0.35
800 , 0.277778 , 0.722222 , 0.0 , 0.0
801 , 0.6 , 0.0 , 0.4 , 0.0
802 , 0.32 , 0.68 , 0.0 , 0.0
803 , 0.0 , 0.0 , 0.578947 , 0.421053
804 , 0.666667 , 0.0 , 0.0 , 0.333333
805 , 0.0 , 0.409091 , 0.590909 , 0.0
806 , 0.0 , 0.0 , 1.0 , 0.0
807 , 0.0 , 0.5 , 0.5 , 0.0
808 , 0.0 , 0.0 , 0.684211 , 0.315789
809 , 0.333333 , 0.0 , 0.666667 , 0.0
810 , 0.0 , 0.565217 , 0.0 , 0.434783
811 , 0.307692 , 0.0 , 0.0 , 0.692308
812 , 0.0 , 0.0 , 0.538462 , 0.461538
813 , 0.0 , 0.0 , 1.0 , 0.0
814 , 0.0 , 0.5 , 0.0 , 0.5
815 , 0.0 , 0.521739 , 0.478261 , 0.0
816 , 0.5 , 0.0 , 0.0 , 0.5
817 , 0.0 , 0.0 , 0.357143 , 0.642857
818 , 0.0 , 0.615385 , 0.384615 , 0.0
819 , 0.0 , 0.0 , 0.588235 , 0.411765
820 , 0.315789 , 0.684211 , 0.0 , 0.0
821 , 1.0 , 0.0 , 0.0 , 0.0
822 , 0.391304 , 0.608696 , 0.0 , 0.0
823 , 0.3 , 0.0 , 0.0 , 0.7
824 , 0.0 , 0.0 , 0.0 , 1.0
825 , 0.470588 , 0.0 , 0.0 , 0.529412
826 , 1.0 , 0.0 , 0.0 , 0.0
827 , 0.3125 , 0.0 , 0.0 , 0.6875
828 , 0.461538 , 0.0 , 0.538462 , 0.0
829 , 0.0 , 0.0 , 1.0 , 0.0
830 , 0.0 , 0.0 , 0.5 , 0.5
831 , 0.0 , 0.0 , 0.444444 , 0.555556
832 , 0.421053 , 0.0 , 0.578947 , 0.0
833 , 0.368421 , 0.631579 , 0.0 , 0.0
834 , 0.565217 , 0.434783 , 0.0 , 0.0
835 , 0.5 , 0.0 , 0.0 , 0.5
836 , 1.0 , 0.0 , 0.0 , 0.0
837 , 0.0 , 0.0 , 0.352941 , 0.647059
838 , 0.428571 , 0.0 , 0.571429 , 0.0
839 , 0.4 , 0.0 , 0.0 , 0.6
840 , 0.45 , 0.0 , 0.0 , 0.55
841 , 0.0 , 0.0 , 0.5 , 0.5
842 , 0.666667 , 0.0 , 0.0 , 0.333333
843 , 0.0 , 0.571429 , 0.0 , 0.428571
844 , 0.4375 , 0.5625 , 0.0 , 0.0
845 , 0.315789 , 0.0 , 0.0 , 0.684211
846 , 0.0 , 0.0 , 0.47619 , 0.52381
847 , 0.0 , 0.0 , 0.5 , 0.5
848 , 0.0 , 0.409091 , 0.590909 , 0.0
849 , 0.0 , 0.0 , 1.0 , 0.0
850 , 0.0 , 0.0 , 1.0 , 0.0
851 , 0.0 , 1.0 , 0.0 , 0.0
852 , 0.0 , 0.0 , 0.52381 , 0.47619
853 , 0.464286 , 0.535714 , 0.0 , 0.0
854 , 0.0 , 0.0 , 0.0 , 1.0
855 , 0.0 , 0.521739 , 0.478261 , 0.0
856 , 0.0 , 0.0 , 0.55 , 0.45
857 , 0.473684 , 0.0 , 0.526316 , 0.0
858 , 0.0 , 0.0 , 0.0 , 1.0
859 , 0.0 , 0.0 , 0.526316 , 0.473684
860 , 0.0 , 0.65 , 0.0 , 0.35
861 , 0.388889 , 0.0 , 0.611111 , 0.0
862 , 1.0 , 0.0 , 0.0 , 0.0
863 , 0.5 , 0.0 , 0.0 , 0.5
864 , 0.0 , 0.0 , 0.444444 , 0.555556
865 , 0.0 , 0.0 , 0.333333 , 0.666667
866 , 0.5625 , 0.0 , 0.0 , 0.4375
867 , 0.416667 , 0.583333 , 0.0 , 0.0
868 , 0.666667 , 0.0 , 0.0 , 0.333333
869 , 0.0 , 0.0 , 0.0 , 1.0
870 , 0.428571 , 0.571429 , 0.0 , 0.0
871 , 0.0 , 0.0 , 1.0 , 0.0
872 , 0.0 , 0.555556 , 0.444444 , 0.0
873 , 0.0 , 0.583333 , 0.416667 , 0.0
874 , 0.0 , 0.0 , 0.0 , 1.0
875 , 0.428571 , 0.571429 , 0.0 , 0.0
876 , 0.0 , 0.551724 , 0.448276 , 0.0
877 , 0.0 , 0.666667 , 0.0 , 0.333333
878 , 0.0 , 0.0 , 0.611111 , 0.388889
879 , 0.0 , 0.0 , 0.52381 , 0.47619
880 , 1.0 , 0.0 , 0.0 , 0.0
881 , 0.0 , 0.52381 , 0.0 , 0.47619
882 , 0.529412 , 0.0 , 0.470588 , 0.0
883 , 0.444444 , 0.0 , 0.0 , 0.555556
884 , 0.526316 , 0.0 , 0.0 , 0.473684
885 , 0.0 , 0.571429 , 0.0 , 0.428571
886 , 0.0 , 0.0 , 0.0 , 1.0
887 , 0.210526 , 0.789474 , 0.0 , 0.0
888 , 0.45 , 0.55 , 0.0 , 0.0
889 , 0.0 , 1.0 , 0.0 , 0.0
890 , 0.0 , 0.0 , 1.0 , 0.0
891 , 0.0 , 0.538462 , 0.461538 , 0.0
892 , 0.52381 , 0.0 , 0.0 , 0.47619
893 , 0.6 , 0.0 , 0.0 , 0.4
894 , 0.611111 , 0.388889 , 0.0 , 0.0
895 , 0.0 , 0.64 , 0.0 , 0.36
896 , 0.0 , 0.0 , 0.0 , 1.0
897 , 0.0 , 0.0 , 0.428571 , 0.571429
898 , 0.0 , 0.0 , 1.0 , 0.0
899 , 0.0 , 0.722222 , 0.0 , 0.277778
900 , 0.0 , 0.0 , 1.0 , 0.0
901 , 0.55 , 0.0 , 0.45 , 0.0
902 , 0.526316 , 0.0 , 0.473684 , 0.0
903 , 0.0 , 1.0 , 0.0 , 0.0
904 , 0.0 , 1.0 , 0.0 , 0.0
905 , 0.333333 , 0.0 , 0.666667 , 0.0
906 , 0.0 , 1.0 , 0.0 , 0.0
907 , 0.0 , 0.0 , 1.0 , 0.0
908 , 0.0 , 0.681818 , 0.0 , 0.318182
909 , 0.176471 , 0.823529 , 0.0 , 0.0
910 , 0.0 , 0.592593 , 0.0 , 0.407407
911 , 0.0 , 0.0 , 0.555556 , 0.444444
912 , 0.3 , 0.7 , 0.0 , 0.0
913 , 0.529412 , 0.470588 , 0.0 , 0.0
914 , 0.0 , 0.521739 , 0.478261 , 0.0
915 , 0.5 , 0.0 , 0.0 , 0.5
916 , 0.0 , 0.0 , 1.0 , 0.0
917 , 0.666667 , 0.0 , 0.333333 , 0.0
918 , 0.4375 , 0.0 , 0.0 , 0.5625
919 , 0.0 , 0.0 , 0.444444 , 0.555556
920 , 0.0 , 0.0 , 0.0 , 1.0
921 , 1.0 , 0.0 , 0.0 , 0.0
922 , 0.0 , 0.473684 , 0.0 , 0.526316
923 , 0.0 , 0.0 , 0.428571 , 0.571429
924 , 1.0 , 0.0 , 0.0 , 0.0
925 , 0.0 , 0.590909 , 0.409091 , 0.0
926 , 0.333333 , 0.0 , 0.666667 , 0.0
927 , 0.0 , 0.578947 , 0.421053 , 0.0
928 , 0.4 , 0.6 , 0.0 , 0.0
929 , 0.0 , 0.0 , 1.0 , 0.0
930 , 0.409091 , 0.0 , 0.0 , 0.590909
931 , 0.0 , 0.55 , 0.0 , 0.45
932 , 0.388889 , 0.0 , 0.611111 , 0.0
933 , 0.0 , 0.0 , 0.571429 , 0.428571
934 , 0.0 , 0.714286 , 0.285714 , 0.0
935 , 0.0 , 0.0 , 0.0 , 1.0
936 , 0.0 , 0.0 , 0.357143 , 0.642857
937 , 0.0 , 0.0 , 0.5 , 0.5
938 , 0.52381 , 0.0 , 0.0 , 0.47619
939 , 0.0 , 0.0 , 0.615385 , 0.384615
940 , 0.470588 , 0.0 , 0.0 , 0.529412
941 , 0.0 , 0.705882 , 0.0 , 0.294118
942 , 0.0 , 0.0 , 0.545455 , 0.454545
943 , 0.0 , 0.0 , 0.65 , 0.35
944 , 0.428571 , 0.571429 , 0.0 , 0.0
945 , 0.15 , 0.85 , 0.0 , 0.0
946 , 0.0 , 0.0 , 1.0 , 0.0
947 , 0.0 , 0.0 , 0.571429 , 0.428571
948 , 0.0 , 0.0 , 0.6 , 0.4
949 , 0.0 , 0.0 , 1.0 , 0.0
950 , 0.0 , 0.0 , 0.0 , 1.0
951 , 0.0 , 0.681818 , 0.318182 , 0.0
952 , 1.0 , 0.0 , 0.0 , 0.0
953 , 0.0 , 0.666667 , 0.333333 , 0.0
954 , 0.0 , 0.0 , 0.0 , 1.0
955 , 0.0 , 0.0 , 0.0 , 1.0
956 , 0.0 , 0.571429 , 0.428571 , 0.0
957 , 0.0 , 0.48 , 0.0 , 0.52
958 , 0.0 , 0.0 , 1.0 , 0.0
959 , 0.421053 , 0.0 , 0.0 , 0.578947
960 , 0.285714 , 0.0 , 0.0 , 0.714286
961 , 0.636364 , 0.0 , 0.0 , 0.363636
962 , 0.5 , 0.0 , 0.0 , 0.5
963 , 0.0 , 0.0 , 1.0 , 0.0
964 , 0.473684 , 0.526316 , 0.0 , 0.0
965 , 0.52 , 0.48 , 0.0 , 0.0
966 , 0.0 , 0.0 , 0.0 , 1.0
967 , 0.6 , 0.0 , 0.4 , 0.0
968 , 0.444444 , 0.0 , 0.555556 , 0.0
969 , 0.5 , 0.5 , 0.0 , 0.0
970 , 0.5 , 0.0 , 0.0 , 0.5
971 , 0.5 , 0.5 , 0.0 , 0.0
972 , 0.263158 , 0.736842 , 0.0 , 0.0
973 , 0.611111 , 0.0 , 0.0 , 0.388889
974 , 1.0 , 0.0 , 0.0 , 0.0
975 , 1.0 , 0.0 , 0.0 , 0.0
976 , 0.555556 , 0.0 , 0.0 , 0.444444
977 , 0.0 , 0.0 , 0.545455 , 0.454545
978 , 0.363636 , 0.636364 , 0.0 , 0.0
979 , 0.0 , 0.0 , 1.0 , 0.0
980 , 0.0 , 1.0 , 0.0 , 0.0
981 , 0.7 , 0.0 , 0.0 , 0.3
982 , 0.4375 , 0.0 , 0.5625 , 0.0
983 , 0.5 , 0.0 , 0.5 , 0.0
984 , 0.0 , 0.0 , 0.533333 , 0.466667
985 , 0.0 , 0.571429 , 0.0 , 0.428571
986 , 0.5 , 0.0 , 0.5 , 0.0
987 , 0.4375 , 0.0 , 0.0 , 0.5625
988 , 0.0 , 0.0 , 0.0 , 1.0
989 , 0.0 , 0.0 , 0.555556 , 0.444444
990 , 0.347826 , 0.652174 , 0.0 , 0.0
991 , 0.0 , 0.0 , 1.0 , 0.0
992 , 1.0 , 0.0 , 0.0 , 0.0
993 , 0.0 , 0.0 , 1.0 , 0.0
994 , 0.0 , 0.0 , 0.0 , 1.0
995 , 0.352941 , 0.0 , 0.647059 , 0.0
996 , 0.380952 , 0.619048 , 0.0 , 0.0
997 , 0.333333 , 0.666667 , 0.0 , 0.0
998 , 0.0 , 1.0 , 0.0 , 0.0
999 , 0.3125 , 0.0 , 0.6875 , 0.0
