X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion , P5AncestryProportion , P6AncestryProportion , P7AncestryProportion , P8AncestryProportion
569 , 0.0909091 , 0.181818 , 0.136364 , 0.0 , 0.136364 , 0.0 , 0.0 , 0.454545
570 , 0.333333 , 0.0 , 0.111111 , 0.333333 , 0.111111 , 0.0 , 0.0 , 0.111111
571 , 0.666667 , 0.0 , 0.0 , 0.166667 , 0.166667 , 0.0 , 0.0 , 0.0
572 , 0.153846 , 0.0 , 0.0769231 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.538462
573 , 0.5 , 0.0 , 0.2 , 0.0 , 0.0 , 0.1 , 0.1 , 0.1
574 , 0.214286 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.285714 , 0.428571
575 , 0.5 , 0.0 , 0.0 , 0.3 , 0.0 , 0.0 , 0.0 , 0.2
576 , 0.2 , 0.0666667 , 0.266667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.466667
577 , 0.666667 , 0.0 , 0.0 , 0.166667 , 0.166667 , 0.0 , 0.0 , 0.0
578 , 0.212121 , 0.0 , 0.0606061 , 0.030303 , 0.0909091 , 0.0606061 , 0.181818 , 0.363636
579 , 0.388889 , 0.111111 , 0.111111 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.222222
580 , 0.241379 , 0.103448 , 0.275862 , 0.103448 , 0.0 , 0.0 , 0.0344828 , 0.241379
581 , 0.125 , 0.0 , 0.1875 , 0.3125 , 0.0 , 0.0 , 0.1875 , 0.1875
582 , 0.142857 , 0.357143 , 0.0 , 0.0714286 , 0.0714286 , 0.0 , 0.0 , 0.357143
583 , 0.333333 , 0.444444 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.111111 , 0.0
584 , 0.25 , 0.0833333 , 0.166667 , 0.0 , 0.166667 , 0.166667 , 0.0833333 , 0.0833333
585 , 0.1 , 0.5 , 0.0 , 0.2 , 0.1 , 0.1 , 0.0 , 0.0
586 , 0.454545 , 0.0 , 0.0 , 0.0454545 , 0.0454545 , 0.0909091 , 0.136364 , 0.227273
587 , 0.25 , 0.0416667 , 0.208333 , 0.0416667 , 0.0 , 0.166667 , 0.0 , 0.291667
588 , 0.25 , 0.333333 , 0.0833333 , 0.0416667 , 0.0833333 , 0.0416667 , 0.0 , 0.166667
589 , 0.166667 , 0.0 , 0.583333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.25
590 , 0.5625 , 0.125 , 0.0 , 0.0625 , 0.0 , 0.0 , 0.0625 , 0.1875
591 , 0.411765 , 0.0 , 0.117647 , 0.117647 , 0.0588235 , 0.0 , 0.0 , 0.294118
592 , 0.277778 , 0.0555556 , 0.333333 , 0.111111 , 0.0 , 0.0555556 , 0.0 , 0.166667
593 , 0.625 , 0.0 , 0.0 , 0.0 , 0.375 , 0.0 , 0.0 , 0.0
594 , 0.142857 , 0.285714 , 0.0 , 0.0 , 0.0 , 0.0 , 0.357143 , 0.214286
595 , 0.352941 , 0.0 , 0.0588235 , 0.117647 , 0.0 , 0.0 , 0.0588235 , 0.411765
596 , 0.0 , 0.0 , 0.1 , 0.2 , 0.0 , 0.3 , 0.0 , 0.4
597 , 0.0625 , 0.1875 , 0.3125 , 0.25 , 0.0 , 0.125 , 0.0625 , 0.0
598 , 0.230769 , 0.230769 , 0.0 , 0.230769 , 0.0769231 , 0.0 , 0.0 , 0.230769
599 , 0.0769231 , 0.153846 , 0.0769231 , 0.153846 , 0.0 , 0.0 , 0.230769 , 0.307692
600 , 0.111111 , 0.111111 , 0.222222 , 0.111111 , 0.111111 , 0.0 , 0.0 , 0.333333
601 , 0.4 , 0.0666667 , 0.266667 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.2
602 , 0.285714 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.142857 , 0.285714 , 0.142857
603 , 0.238095 , 0.333333 , 0.380952 , 0.0 , 0.047619 , 0.0 , 0.0 , 0.0
604 , 0.291667 , 0.0416667 , 0.25 , 0.166667 , 0.0 , 0.125 , 0.0 , 0.125
605 , 0.416667 , 0.0 , 0.0 , 0.166667 , 0.0833333 , 0.0 , 0.0833333 , 0.25
606 , 0.307692 , 0.0 , 0.0769231 , 0.0 , 0.0 , 0.153846 , 0.384615 , 0.0769231
607 , 0.0 , 0.0769231 , 0.538462 , 0.0 , 0.0 , 0.0 , 0.0 , 0.384615
608 , 0.105263 , 0.210526 , 0.0 , 0.157895 , 0.0526316 , 0.0 , 0.0 , 0.473684
609 , 0.333333 , 0.166667 , 0.0 , 0.416667 , 0.0833333 , 0.0 , 0.0 , 0.0
610 , 0.333333 , 0.037037 , 0.222222 , 0.0 , 0.0 , 0.037037 , 0.0740741 , 0.296296
611 , 0.272727 , 0.454545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.272727
612 , 0.428571 , 0.047619 , 0.142857 , 0.047619 , 0.0952381 , 0.0 , 0.047619 , 0.190476
613 , 0.0909091 , 0.0909091 , 0.0 , 0.363636 , 0.0 , 0.0 , 0.0909091 , 0.363636
614 , 0.352941 , 0.0588235 , 0.294118 , 0.0 , 0.0 , 0.117647 , 0.0 , 0.176471
615 , 0.272727 , 0.0909091 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.0 , 0.545455
616 , 0.0555556 , 0.111111 , 0.166667 , 0.0 , 0.0 , 0.0555556 , 0.0555556 , 0.555556
617 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.444444 , 0.388889
618 , 0.0434783 , 0.173913 , 0.0 , 0.0434783 , 0.130435 , 0.0869565 , 0.26087 , 0.26087
619 , 0.142857 , 0.142857 , 0.0 , 0.0 , 0.285714 , 0.0714286 , 0.0714286 , 0.285714
620 , 0.4 , 0.2 , 0.0 , 0.0 , 0.0 , 0.1 , 0.1 , 0.2
621 , 0.166667 , 0.0 , 0.444444 , 0.0 , 0.111111 , 0.111111 , 0.166667 , 0.0
622 , 0.5 , 0.0714286 , 0.0 , 0.0714286 , 0.0 , 0.0714286 , 0.0714286 , 0.214286
623 , 0.0 , 0.0 , 0.272727 , 0.0 , 0.181818 , 0.0909091 , 0.0 , 0.454545
624 , 0.0588235 , 0.117647 , 0.235294 , 0.0 , 0.176471 , 0.0 , 0.352941 , 0.0588235
625 , 0.227273 , 0.272727 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.363636 , 0.0454545
626 , 0.416667 , 0.0 , 0.25 , 0.0 , 0.0 , 0.166667 , 0.0833333 , 0.0833333
627 , 0.777778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111111 , 0.0 , 0.111111
628 , 0.210526 , 0.0526316 , 0.210526 , 0.0 , 0.0 , 0.105263 , 0.105263 , 0.315789
629 , 0.2 , 0.0 , 0.0666667 , 0.0 , 0.2 , 0.0 , 0.0666667 , 0.466667
630 , 0.111111 , 0.444444 , 0.0 , 0.0 , 0.0 , 0.111111 , 0.0 , 0.333333
631 , 0.333333 , 0.25 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.0833333
632 , 0.347826 , 0.0869565 , 0.0 , 0.130435 , 0.0 , 0.0869565 , 0.173913 , 0.173913
633 , 0.0909091 , 0.363636 , 0.0909091 , 0.0909091 , 0.0909091 , 0.0909091 , 0.0909091 , 0.0909091
634 , 0.1 , 0.2 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.2
635 , 0.333333 , 0.0833333 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333333
636 , 0.166667 , 0.1 , 0.0 , 0.2 , 0.0 , 0.0 , 0.166667 , 0.366667
637 , 0.208333 , 0.125 , 0.25 , 0.0 , 0.0416667 , 0.0 , 0.375 , 0.0
638 , 0.307692 , 0.0769231 , 0.153846 , 0.0 , 0.153846 , 0.0 , 0.0 , 0.307692
639 , 0.0 , 0.125 , 0.0 , 0.0 , 0.0 , 0.0 , 0.25 , 0.625
640 , 0.117647 , 0.0 , 0.0 , 0.0 , 0.235294 , 0.0 , 0.0 , 0.647059
641 , 0.3125 , 0.1875 , 0.125 , 0.125 , 0.0 , 0.0 , 0.0 , 0.25
642 , 0.416667 , 0.0833333 , 0.0833333 , 0.0 , 0.166667 , 0.0833333 , 0.0833333 , 0.0833333
643 , 0.333333 , 0.0555556 , 0.0555556 , 0.0 , 0.111111 , 0.0 , 0.333333 , 0.111111
644 , 0.833333 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0833333
645 , 0.214286 , 0.142857 , 0.0 , 0.0714286 , 0.0714286 , 0.0714286 , 0.142857 , 0.285714
646 , 0.1875 , 0.0 , 0.125 , 0.0625 , 0.0 , 0.0625 , 0.25 , 0.3125
647 , 0.1875 , 0.1875 , 0.0 , 0.0 , 0.1875 , 0.0625 , 0.125 , 0.25
648 , 0.0555556 , 0.277778 , 0.333333 , 0.0 , 0.0555556 , 0.111111 , 0.0 , 0.166667
649 , 0.363636 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.181818 , 0.363636
650 , 0.222222 , 0.111111 , 0.111111 , 0.111111 , 0.0555556 , 0.0 , 0.0 , 0.388889
651 , 0.0909091 , 0.0 , 0.0909091 , 0.0 , 0.636364 , 0.0 , 0.0909091 , 0.0909091
652 , 0.1875 , 0.0 , 0.0625 , 0.0625 , 0.0 , 0.125 , 0.3125 , 0.25
653 , 0.190476 , 0.238095 , 0.142857 , 0.0 , 0.142857 , 0.142857 , 0.047619 , 0.0952381
654 , 0.35 , 0.05 , 0.1 , 0.05 , 0.0 , 0.0 , 0.2 , 0.25
655 , 0.363636 , 0.0 , 0.181818 , 0.0 , 0.0909091 , 0.0909091 , 0.0909091 , 0.181818
656 , 0.0384615 , 0.0 , 0.192308 , 0.153846 , 0.192308 , 0.0384615 , 0.0384615 , 0.346154
657 , 0.185185 , 0.111111 , 0.0 , 0.0 , 0.111111 , 0.111111 , 0.037037 , 0.444444
658 , 0.333333 , 0.0 , 0.0 , 0.166667 , 0.166667 , 0.0 , 0.166667 , 0.166667
659 , 0.266667 , 0.0 , 0.266667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.466667
660 , 0.25 , 0.05 , 0.0 , 0.1 , 0.05 , 0.05 , 0.35 , 0.15
661 , 0.0526316 , 0.105263 , 0.263158 , 0.0 , 0.263158 , 0.0 , 0.157895 , 0.157895
662 , 0.416667 , 0.0 , 0.208333 , 0.0416667 , 0.0416667 , 0.0416667 , 0.0 , 0.25
663 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.25 , 0.333333
664 , 0.4 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4
665 , 0.583333 , 0.0833333 , 0.0 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.25
666 , 0.133333 , 0.2 , 0.266667 , 0.0 , 0.133333 , 0.0666667 , 0.133333 , 0.0666667
667 , 0.2 , 0.3 , 0.0 , 0.0 , 0.0 , 0.2 , 0.1 , 0.2
668 , 0.285714 , 0.5 , 0.0714286 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.0714286
669 , 0.5625 , 0.0625 , 0.0 , 0.0 , 0.0 , 0.0625 , 0.0 , 0.3125
670 , 0.0869565 , 0.0 , 0.0 , 0.217391 , 0.304348 , 0.0 , 0.0 , 0.391304
671 , 0.375 , 0.0625 , 0.3125 , 0.0625 , 0.0 , 0.0 , 0.0 , 0.1875
672 , 0.5 , 0.0 , 0.1875 , 0.0625 , 0.0625 , 0.0 , 0.0625 , 0.125
673 , 0.1 , 0.0 , 0.0 , 0.35 , 0.0 , 0.2 , 0.1 , 0.25
674 , 0.0 , 0.461538 , 0.0769231 , 0.0 , 0.384615 , 0.0 , 0.0769231 , 0.0
675 , 0.428571 , 0.0 , 0.142857 , 0.142857 , 0.0 , 0.142857 , 0.0 , 0.142857
676 , 0.0714286 , 0.214286 , 0.0 , 0.0 , 0.285714 , 0.0 , 0.142857 , 0.285714
677 , 0.307692 , 0.153846 , 0.0 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.307692
678 , 0.357143 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.357143 , 0.142857
679 , 0.0769231 , 0.0 , 0.0 , 0.153846 , 0.0 , 0.384615 , 0.0769231 , 0.307692
680 , 0.285714 , 0.5 , 0.0714286 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.0714286
681 , 0.222222 , 0.333333 , 0.222222 , 0.0 , 0.0 , 0.0 , 0.0 , 0.222222
682 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.181818 , 0.272727 , 0.545455
683 , 0.277778 , 0.222222 , 0.166667 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.222222
684 , 0.0555556 , 0.388889 , 0.0 , 0.0555556 , 0.166667 , 0.0 , 0.0 , 0.333333
685 , 0.380952 , 0.0952381 , 0.0 , 0.047619 , 0.0952381 , 0.0 , 0.0952381 , 0.285714
686 , 0.166667 , 0.0 , 0.208333 , 0.0416667 , 0.25 , 0.125 , 0.125 , 0.0833333
687 , 0.133333 , 0.466667 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.0 , 0.333333
688 , 0.0769231 , 0.346154 , 0.0384615 , 0.153846 , 0.0 , 0.0769231 , 0.0384615 , 0.269231
689 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
690 , 0.0588235 , 0.0588235 , 0.176471 , 0.235294 , 0.0 , 0.0 , 0.0 , 0.470588
691 , 0.521739 , 0.0 , 0.0434783 , 0.0869565 , 0.0 , 0.0 , 0.130435 , 0.217391
692 , 0.117647 , 0.176471 , 0.0588235 , 0.117647 , 0.0 , 0.0588235 , 0.0588235 , 0.411765
693 , 0.368421 , 0.0526316 , 0.105263 , 0.0526316 , 0.105263 , 0.0 , 0.263158 , 0.0526316
694 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.444444 , 0.0 , 0.0 , 0.222222
695 , 0.333333 , 0.333333 , 0.111111 , 0.0 , 0.0 , 0.0555556 , 0.0555556 , 0.111111
696 , 0.5 , 0.0 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0
697 , 0.428571 , 0.238095 , 0.0 , 0.0 , 0.0 , 0.0952381 , 0.0 , 0.238095
698 , 0.153846 , 0.307692 , 0.0 , 0.230769 , 0.0 , 0.0769231 , 0.0 , 0.230769
699 , 0.181818 , 0.454545 , 0.0 , 0.181818 , 0.0 , 0.0 , 0.0909091 , 0.0909091
700 , 0.0625 , 0.0 , 0.3125 , 0.375 , 0.0 , 0.0 , 0.125 , 0.125
701 , 0.333333 , 0.047619 , 0.0952381 , 0.0 , 0.0 , 0.047619 , 0.0 , 0.47619
702 , 0.235294 , 0.117647 , 0.0 , 0.117647 , 0.294118 , 0.0 , 0.0 , 0.235294
703 , 0.230769 , 0.0769231 , 0.0 , 0.230769 , 0.0 , 0.153846 , 0.0 , 0.307692
704 , 0.263158 , 0.0526316 , 0.0 , 0.105263 , 0.263158 , 0.0 , 0.0526316 , 0.263158
705 , 0.185185 , 0.111111 , 0.0740741 , 0.037037 , 0.037037 , 0.037037 , 0.259259 , 0.259259
706 , 0.666667 , 0.0833333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.25
707 , 0.222222 , 0.0 , 0.222222 , 0.0 , 0.111111 , 0.277778 , 0.0 , 0.166667
708 , 0.380952 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.238095 , 0.0952381
709 , 0.1875 , 0.0625 , 0.0 , 0.125 , 0.0 , 0.125 , 0.0625 , 0.4375
710 , 0.3125 , 0.0 , 0.1875 , 0.0 , 0.0 , 0.0 , 0.125 , 0.375
711 , 0.130435 , 0.0869565 , 0.391304 , 0.130435 , 0.0434783 , 0.0 , 0.0 , 0.217391
712 , 0.555556 , 0.0555556 , 0.0 , 0.0555556 , 0.0 , 0.111111 , 0.111111 , 0.111111
713 , 0.307692 , 0.153846 , 0.0769231 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.230769
714 , 0.0 , 0.0714286 , 0.0714286 , 0.142857 , 0.214286 , 0.0714286 , 0.142857 , 0.285714
715 , 0.277778 , 0.111111 , 0.0555556 , 0.0555556 , 0.166667 , 0.0 , 0.0 , 0.333333
716 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0
717 , 0.818182 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.0909091 , 0.0
718 , 0.214286 , 0.285714 , 0.142857 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.285714
719 , 0.25 , 0.0 , 0.416667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333333
720 , 0.111111 , 0.166667 , 0.166667 , 0.0 , 0.0555556 , 0.222222 , 0.0 , 0.277778
721 , 0.428571 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.285714 , 0.0
722 , 0.428571 , 0.0 , 0.214286 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.285714
723 , 0.0 , 0.333333 , 0.25 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.25
724 , 0.294118 , 0.0588235 , 0.411765 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.176471
725 , 0.0 , 0.0 , 0.0909091 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.818182
726 , 0.214286 , 0.285714 , 0.0 , 0.0714286 , 0.0714286 , 0.0 , 0.0 , 0.357143
727 , 0.210526 , 0.157895 , 0.157895 , 0.0 , 0.0 , 0.105263 , 0.0 , 0.368421
728 , 0.1 , 0.2 , 0.1 , 0.1 , 0.0 , 0.0 , 0.3 , 0.2
729 , 0.384615 , 0.0769231 , 0.0 , 0.0 , 0.0769231 , 0.307692 , 0.0769231 , 0.0769231
730 , 0.16 , 0.12 , 0.0 , 0.12 , 0.0 , 0.08 , 0.12 , 0.4
731 , 0.272727 , 0.0 , 0.136364 , 0.0 , 0.0909091 , 0.181818 , 0.0 , 0.318182
732 , 0.1 , 0.0 , 0.0 , 0.1 , 0.1 , 0.0 , 0.1 , 0.6
733 , 0.4375 , 0.125 , 0.25 , 0.0 , 0.0625 , 0.0 , 0.125 , 0.0
734 , 0.357143 , 0.0 , 0.0 , 0.0 , 0.357143 , 0.0 , 0.142857 , 0.142857
735 , 0.047619 , 0.238095 , 0.0 , 0.047619 , 0.238095 , 0.0 , 0.285714 , 0.142857
736 , 0.470588 , 0.117647 , 0.0 , 0.0588235 , 0.0 , 0.0 , 0.0 , 0.352941
737 , 0.238095 , 0.0 , 0.333333 , 0.047619 , 0.047619 , 0.0 , 0.047619 , 0.285714
738 , 0.272727 , 0.545455 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.0909091
739 , 0.2 , 0.0 , 0.133333 , 0.0 , 0.0666667 , 0.133333 , 0.133333 , 0.333333
740 , 0.153846 , 0.461538 , 0.0 , 0.153846 , 0.153846 , 0.0 , 0.0 , 0.0769231
741 , 0.5 , 0.333333 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.0833333
742 , 0.5 , 0.0 , 0.25 , 0.0 , 0.25 , 0.0 , 0.0 , 0.0
743 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.0454545 , 0.318182 , 0.454545
744 , 0.307692 , 0.461538 , 0.0 , 0.153846 , 0.0769231 , 0.0 , 0.0 , 0.0
745 , 0.277778 , 0.0 , 0.166667 , 0.166667 , 0.111111 , 0.0 , 0.111111 , 0.166667
746 , 0.166667 , 0.166667 , 0.0833333 , 0.0833333 , 0.166667 , 0.0 , 0.0833333 , 0.25
747 , 0.571429 , 0.142857 , 0.0 , 0.285714 , 0.0 , 0.0 , 0.0 , 0.0
748 , 0.307692 , 0.0769231 , 0.0769231 , 0.0 , 0.0 , 0.230769 , 0.307692 , 0.0
749 , 0.333333 , 0.25 , 0.0 , 0.0 , 0.0833333 , 0.0833333 , 0.166667 , 0.0833333
750 , 0.466667 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.333333
751 , 0.1875 , 0.125 , 0.3125 , 0.0 , 0.0625 , 0.0 , 0.25 , 0.0625
752 , 0.125 , 0.25 , 0.0 , 0.0 , 0.0 , 0.125 , 0.25 , 0.25
753 , 0.117647 , 0.176471 , 0.0 , 0.0588235 , 0.176471 , 0.0 , 0.0 , 0.470588
754 , 0.266667 , 0.133333 , 0.133333 , 0.0666667 , 0.0666667 , 0.0666667 , 0.0 , 0.266667
755 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.142857 , 0.142857 , 0.142857 , 0.428571
756 , 0.230769 , 0.0 , 0.230769 , 0.0 , 0.0 , 0.153846 , 0.0 , 0.384615
757 , 0.0909091 , 0.272727 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.0909091 , 0.454545
758 , 0.3 , 0.0 , 0.0 , 0.3 , 0.2 , 0.1 , 0.0 , 0.1
759 , 0.2 , 0.0 , 0.0 , 0.2 , 0.4 , 0.0 , 0.0 , 0.2
760 , 0.222222 , 0.111111 , 0.111111 , 0.0555556 , 0.0 , 0.111111 , 0.222222 , 0.166667
761 , 0.235294 , 0.0588235 , 0.235294 , 0.0588235 , 0.0 , 0.0588235 , 0.117647 , 0.235294
762 , 0.105263 , 0.0526316 , 0.157895 , 0.157895 , 0.157895 , 0.105263 , 0.0 , 0.263158
763 , 0.0833333 , 0.0 , 0.166667 , 0.166667 , 0.0833333 , 0.0 , 0.0833333 , 0.416667
764 , 0.454545 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.545455
765 , 0.318182 , 0.0909091 , 0.0 , 0.0454545 , 0.136364 , 0.0909091 , 0.0 , 0.318182
766 , 0.2 , 0.4 , 0.0 , 0.0 , 0.15 , 0.0 , 0.0 , 0.25
767 , 0.173913 , 0.0434783 , 0.304348 , 0.0 , 0.0869565 , 0.0434783 , 0.0434783 , 0.304348
768 , 0.0666667 , 0.266667 , 0.2 , 0.0 , 0.2 , 0.0 , 0.0 , 0.266667
769 , 0.111111 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.0555556 , 0.222222 , 0.5
770 , 0.6875 , 0.0 , 0.125 , 0.125 , 0.0 , 0.0 , 0.0 , 0.0625
771 , 0.047619 , 0.333333 , 0.0 , 0.0 , 0.047619 , 0.190476 , 0.0 , 0.380952
772 , 0.272727 , 0.0909091 , 0.0 , 0.181818 , 0.0 , 0.0 , 0.0454545 , 0.409091
773 , 0.137931 , 0.0344828 , 0.310345 , 0.0344828 , 0.0344828 , 0.137931 , 0.0689655 , 0.241379
774 , 0.407407 , 0.037037 , 0.0 , 0.0740741 , 0.0 , 0.0 , 0.222222 , 0.259259
775 , 0.333333 , 0.0833333 , 0.0833333 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.166667
776 , 0.722222 , 0.0 , 0.0 , 0.222222 , 0.0 , 0.0 , 0.0 , 0.0555556
777 , 0.0666667 , 0.0 , 0.133333 , 0.266667 , 0.2 , 0.0 , 0.0666667 , 0.266667
778 , 0.0526316 , 0.0526316 , 0.157895 , 0.210526 , 0.0526316 , 0.0526316 , 0.105263 , 0.315789
779 , 0.25 , 0.0 , 0.125 , 0.125 , 0.0 , 0.25 , 0.0 , 0.25
780 , 0.166667 , 0.25 , 0.416667 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.0
781 , 0.181818 , 0.363636 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.454545
782 , 0.125 , 0.25 , 0.125 , 0.0 , 0.125 , 0.0 , 0.125 , 0.25
783 , 0.142857 , 0.142857 , 0.285714 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.285714
784 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.25 , 0.125 , 0.375
785 , 0.3125 , 0.125 , 0.0 , 0.0 , 0.0 , 0.0625 , 0.0625 , 0.4375
786 , 0.461538 , 0.0384615 , 0.153846 , 0.115385 , 0.0769231 , 0.0 , 0.0 , 0.153846
787 , 0.0588235 , 0.117647 , 0.0588235 , 0.176471 , 0.0 , 0.0 , 0.294118 , 0.294118
788 , 0.192308 , 0.0384615 , 0.269231 , 0.0384615 , 0.153846 , 0.0 , 0.0769231 , 0.230769
789 , 0.307692 , 0.0 , 0.307692 , 0.0769231 , 0.153846 , 0.0 , 0.0 , 0.153846
790 , 0.222222 , 0.0555556 , 0.0 , 0.166667 , 0.166667 , 0.0 , 0.0555556 , 0.333333
791 , 0.307692 , 0.461538 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.230769
792 , 0.363636 , 0.0454545 , 0.0 , 0.0 , 0.0909091 , 0.0909091 , 0.272727 , 0.136364
793 , 0.176471 , 0.294118 , 0.117647 , 0.0 , 0.0 , 0.117647 , 0.117647 , 0.176471
794 , 0.5 , 0.0625 , 0.09375 , 0.03125 , 0.0625 , 0.0625 , 0.125 , 0.0625
795 , 0.0833333 , 0.166667 , 0.416667 , 0.0 , 0.125 , 0.0833333 , 0.0416667 , 0.0833333
796 , 0.047619 , 0.0952381 , 0.142857 , 0.238095 , 0.285714 , 0.047619 , 0.0 , 0.142857
797 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.142857 , 0.142857 , 0.642857
798 , 0.391304 , 0.26087 , 0.130435 , 0.0869565 , 0.130435 , 0.0 , 0.0 , 0.0
799 , 0.588235 , 0.0 , 0.117647 , 0.176471 , 0.0588235 , 0.0 , 0.0588235 , 0.0
800 , 0.266667 , 0.2 , 0.133333 , 0.2 , 0.0666667 , 0.0666667 , 0.0 , 0.0666667
801 , 0.217391 , 0.0 , 0.347826 , 0.0 , 0.0434783 , 0.173913 , 0.130435 , 0.0869565
802 , 0.6 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4 , 0.0
803 , 0.238095 , 0.190476 , 0.0 , 0.0 , 0.0 , 0.0 , 0.238095 , 0.333333
804 , 0.176471 , 0.0588235 , 0.470588 , 0.0 , 0.0 , 0.0 , 0.235294 , 0.0588235
805 , 0.0 , 0.0 , 0.411765 , 0.0 , 0.117647 , 0.0588235 , 0.0588235 , 0.352941
806 , 0.428571 , 0.0714286 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.357143
807 , 0.315789 , 0.0526316 , 0.473684 , 0.0526316 , 0.0526316 , 0.0 , 0.0 , 0.0526316
808 , 0.235294 , 0.352941 , 0.176471 , 0.0 , 0.0588235 , 0.176471 , 0.0 , 0.0
809 , 0.0625 , 0.0625 , 0.0 , 0.0 , 0.1875 , 0.0 , 0.0625 , 0.625
810 , 0.277778 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.388889
811 , 0.142857 , 0.0714286 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.285714 , 0.428571
812 , 0.4 , 0.0 , 0.0 , 0.1 , 0.2 , 0.3 , 0.0 , 0.0
813 , 0.277778 , 0.111111 , 0.0 , 0.0555556 , 0.0 , 0.111111 , 0.166667 , 0.277778
814 , 0.0833333 , 0.0833333 , 0.416667 , 0.0 , 0.0 , 0.0 , 0.25 , 0.166667
815 , 0.0 , 0.411765 , 0.0 , 0.0588235 , 0.117647 , 0.0 , 0.0 , 0.411765
816 , 0.2 , 0.0 , 0.35 , 0.1 , 0.05 , 0.15 , 0.0 , 0.15
817 , 0.238095 , 0.190476 , 0.238095 , 0.047619 , 0.0 , 0.047619 , 0.0 , 0.238095
818 , 0.0357143 , 0.285714 , 0.178571 , 0.107143 , 0.0357143 , 0.0714286 , 0.0 , 0.285714
819 , 0.555556 , 0.222222 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111111 , 0.111111
